Naziv_proteina,molska_frakcija_A_uredjen,molska_frakcija_A_neuredjen,frakcijska_razlika_A,molska_frakcija_C_uredjen,molska_frakcija_C_neuredjen,frakcijska_razlika_C,molska_frakcija_D_uredjen,molska_frakcija_D_neuredjen,frakcijska_razlika_D,molska_frakcija_E_uredjen,molska_frakcija_E_neuredjen,frakcijska_razlika_E,molska_frakcija_F_uredjen,molska_frakcija_F_neuredjen,frakcijska_razlika_F,molska_frakcija_G_uredjen,molska_frakcija_G_neuredjen,frakcijska_razlika_G,molska_frakcija_H_uredjen,molska_frakcija_H_neuredjen,frakcijska_razlika_H,molska_frakcija_I_uredjen,molska_frakcija_I_neuredjen,frakcijska_razlika_I,molska_frakcija_K_uredjen,molska_frakcija_K_neuredjen,frakcijska_razlika_K,molska_frakcija_L_uredjen,molska_frakcija_L_neuredjen,frakcijska_razlika_L,molska_frakcija_M_uredjen,molska_frakcija_M_neuredjen,frakcijska_razlika_M,molska_frakcija_N_uredjen,molska_frakcija_N_neuredjen,frakcijska_razlika_N,molska_frakcija_P_uredjen,molska_frakcija_P_neuredjen,frakcijska_razlika_P,molska_frakcija_Q_uredjen,molska_frakcija_Q_neuredjen,frakcijska_razlika_Q,molska_frakcija_R_uredjen,molska_frakcija_R_neuredjen,frakcijska_razlika_R,molska_frakcija_S_uredjen,molska_frakcija_S_neuredjen,frakcijska_razlika_S,molska_frakcija_T_uredjen,molska_frakcija_T_neuredjen,frakcijska_razlika_T,molska_frakcija_V_uredjen,molska_frakcija_V_neuredjen,frakcijska_razlika_V,molska_frakcija_W_uredjen,molska_frakcija_W_neuredjen,frakcijska_razlika_W,molska_frakcija_Y_uredjen,molska_frakcija_Y_neuredjen,frakcijska_razlika_Y
ALA49524.1 ___nucleocapsid protein,0.0753,0.0837,-0.1007,0.0,0.0,0.0,0.0645,0.0352,0.8306,0.0323,0.0308,0.0461,0.043,0.0264,0.6272,0.1129,0.0749,0.5076,0.0215,0.0088,1.4409,0.0376,0.0264,0.4238,0.0484,0.0881,-0.4508,0.1183,0.0176,5.7124,0.0108,0.022,-0.5118,0.0645,0.0881,-0.2677,0.0645,0.0969,-0.3343,0.0591,0.0573,0.0327,0.0484,0.0749,-0.3539,0.0215,0.1366,-0.8425,0.0484,0.0925,-0.477,0.043,0.0396,0.0848,0.0323,0.0,0.0,0.0538,0.0,0.0
ALA49535.1 ___nucleocapsid protein,0.0753,0.0837,-0.1007,0.0,0.0,0.0,0.0645,0.0352,0.8306,0.0323,0.0308,0.0461,0.043,0.0264,0.6272,0.1129,0.0749,0.5076,0.0215,0.0088,1.4409,0.0376,0.0264,0.4238,0.0484,0.0881,-0.4508,0.1183,0.0176,5.7124,0.0108,0.022,-0.5118,0.0645,0.0881,-0.2677,0.0645,0.0969,-0.3343,0.0591,0.0573,0.0327,0.0484,0.0749,-0.3539,0.0215,0.1366,-0.8425,0.0484,0.0925,-0.477,0.043,0.0396,0.0848,0.0323,0.0,0.0,0.0538,0.0,0.0
ALA49546.1 ___nucleocapsid protein,0.0753,0.0837,-0.1007,0.0,0.0,0.0,0.0645,0.0352,0.8306,0.0323,0.0308,0.0461,0.043,0.0264,0.6272,0.1129,0.0749,0.5076,0.0215,0.0088,1.4409,0.0376,0.0264,0.4238,0.0484,0.0881,-0.4508,0.1183,0.0176,5.7124,0.0108,0.022,-0.5118,0.0645,0.0881,-0.2677,0.0645,0.0969,-0.3343,0.0591,0.0573,0.0327,0.0484,0.0749,-0.3539,0.0215,0.1366,-0.8425,0.0484,0.0925,-0.477,0.043,0.0396,0.0848,0.0323,0.0,0.0,0.0538,0.0,0.0
ALA49557.1 ___nucleocapsid protein,0.0753,0.0837,-0.1007,0.0,0.0,0.0,0.0645,0.0352,0.8306,0.0323,0.0308,0.0461,0.043,0.0264,0.6272,0.1129,0.0749,0.5076,0.0215,0.0088,1.4409,0.0376,0.0264,0.4238,0.0484,0.0881,-0.4508,0.1183,0.0176,5.7124,0.0108,0.022,-0.5118,0.0645,0.0881,-0.2677,0.0645,0.0969,-0.3343,0.0591,0.0529,0.1187,0.0484,0.0793,-0.3898,0.0215,0.141,-0.8474,0.0484,0.0881,-0.4508,0.043,0.0396,0.0848,0.0323,0.0,0.0,0.0538,0.0,0.0
ALA49568.1 ___nucleocapsid protein,0.0753,0.0837,-0.1007,0.0,0.0,0.0,0.0645,0.0352,0.8306,0.0323,0.0308,0.0461,0.043,0.0264,0.6272,0.1129,0.0749,0.5076,0.0215,0.0088,1.4409,0.0376,0.0264,0.4238,0.0484,0.0881,-0.4508,0.1183,0.0176,5.7124,0.0108,0.022,-0.5118,0.0645,0.0881,-0.2677,0.0645,0.0969,-0.3343,0.0591,0.0529,0.1187,0.0484,0.0793,-0.3898,0.0215,0.141,-0.8474,0.0484,0.0881,-0.4508,0.043,0.0396,0.0848,0.0323,0.0,0.0,0.0538,0.0,0.0
ALA49579.1 ___nucleocapsid protein,0.0753,0.0837,-0.1007,0.0,0.0,0.0,0.0645,0.0352,0.8306,0.0323,0.0308,0.0461,0.043,0.0264,0.6272,0.1129,0.0749,0.5076,0.0215,0.0088,1.4409,0.0376,0.0264,0.4238,0.0484,0.0881,-0.4508,0.1183,0.0176,5.7124,0.0108,0.022,-0.5118,0.0645,0.0881,-0.2677,0.0645,0.0969,-0.3343,0.0591,0.0529,0.1187,0.0484,0.0793,-0.3898,0.0215,0.141,-0.8474,0.0484,0.0881,-0.4508,0.043,0.0396,0.0848,0.0323,0.0,0.0,0.0538,0.0,0.0
ALA49590.1 ___nucleocapsid protein,0.0753,0.0837,-0.1007,0.0,0.0,0.0,0.0645,0.0352,0.8306,0.0323,0.0308,0.0461,0.043,0.0264,0.6272,0.1129,0.0749,0.5076,0.0215,0.0088,1.4409,0.0376,0.0264,0.4238,0.0484,0.0881,-0.4508,0.1183,0.0176,5.7124,0.0108,0.022,-0.5118,0.0645,0.0881,-0.2677,0.0645,0.0969,-0.3343,0.0591,0.0573,0.0327,0.0484,0.0749,-0.3539,0.0215,0.1366,-0.8425,0.0484,0.0925,-0.477,0.043,0.0396,0.0848,0.0323,0.0,0.0,0.0538,0.0,0.0
ALA49601.1 ___nucleocapsid protein,0.0745,0.0844,-0.1181,0.0,0.0,0.0,0.0638,0.0356,0.7952,0.0319,0.0311,0.0258,0.0426,0.0267,0.5957,0.117,0.0711,0.6456,0.0213,0.0089,1.3936,0.0372,0.0267,0.3963,0.0479,0.0889,-0.4614,0.1223,0.0178,5.8816,0.0106,0.0222,-0.5213,0.0638,0.0889,-0.2819,0.0638,0.0933,-0.3161,0.0585,0.0578,0.0127,0.0479,0.0756,-0.3664,0.0213,0.1378,-0.8456,0.0479,0.0933,-0.4871,0.0426,0.04,0.0638,0.0319,0.0,0.0,0.0532,0.0,0.0
ALA49612.1 ___nucleocapsid protein,0.0753,0.0837,-0.1007,0.0,0.0,0.0,0.0645,0.0352,0.8306,0.0323,0.0308,0.0461,0.043,0.0264,0.6272,0.1129,0.0749,0.5076,0.0215,0.0088,1.4409,0.0376,0.0264,0.4238,0.0484,0.0881,-0.4508,0.1183,0.0176,5.7124,0.0108,0.022,-0.5118,0.0645,0.0881,-0.2677,0.0645,0.0969,-0.3343,0.0591,0.0573,0.0327,0.0484,0.0749,-0.3539,0.0215,0.1366,-0.8425,0.0484,0.0925,-0.477,0.043,0.0396,0.0848,0.0323,0.0,0.0,0.0538,0.0,0.0
ALA49623.1 ___nucleocapsid protein,0.0802,0.0796,0.0071,0.0,0.0,0.0,0.0588,0.0354,0.6618,0.0321,0.031,0.0359,0.0428,0.0265,0.6114,0.1123,0.0752,0.4929,0.0267,0.0088,2.0214,0.0374,0.0265,0.41,0.0481,0.0885,-0.4561,0.1176,0.0177,5.6471,0.0107,0.0221,-0.5166,0.0642,0.0885,-0.2749,0.0642,0.0973,-0.3408,0.0588,0.0575,0.0226,0.0481,0.0752,-0.3602,0.0214,0.1372,-0.8441,0.0481,0.0929,-0.482,0.0428,0.0398,0.0743,0.0321,0.0,0.0,0.0535,0.0,0.0
ALA49634.1 ___nucleocapsid protein,0.0802,0.0796,0.0071,0.0,0.0,0.0,0.0588,0.0354,0.6618,0.0321,0.031,0.0359,0.0428,0.0265,0.6114,0.1123,0.0752,0.4929,0.0267,0.0088,2.0214,0.0374,0.0265,0.41,0.0481,0.0885,-0.4561,0.1176,0.0177,5.6471,0.0107,0.0221,-0.5166,0.0642,0.0885,-0.2749,0.0642,0.0973,-0.3408,0.0588,0.0575,0.0226,0.0481,0.0752,-0.3602,0.0214,0.1372,-0.8441,0.0481,0.0929,-0.482,0.0428,0.0398,0.0743,0.0321,0.0,0.0,0.0535,0.0,0.0
ALA49645.1 ___nucleocapsid protein,0.0802,0.0796,0.0071,0.0,0.0,0.0,0.0588,0.0354,0.6618,0.0321,0.031,0.0359,0.0428,0.0265,0.6114,0.1123,0.0752,0.4929,0.0267,0.0088,2.0214,0.0374,0.0265,0.41,0.0481,0.0885,-0.4561,0.1176,0.0177,5.6471,0.0107,0.0221,-0.5166,0.0642,0.0885,-0.2749,0.0642,0.0973,-0.3408,0.0588,0.0575,0.0226,0.0481,0.0752,-0.3602,0.0214,0.1372,-0.8441,0.0481,0.0929,-0.482,0.0428,0.0398,0.0743,0.0321,0.0,0.0,0.0535,0.0,0.0
ALA49656.1 ___nucleocapsid protein,0.0753,0.0837,-0.1007,0.0,0.0,0.0,0.0645,0.0352,0.8306,0.0323,0.0308,0.0461,0.043,0.0264,0.6272,0.1129,0.0749,0.5076,0.0215,0.0088,1.4409,0.0376,0.0264,0.4238,0.0484,0.0881,-0.4508,0.1183,0.0176,5.7124,0.0108,0.022,-0.5118,0.0645,0.0881,-0.2677,0.0645,0.0969,-0.3343,0.0591,0.0573,0.0327,0.0484,0.0749,-0.3539,0.0215,0.141,-0.8474,0.0484,0.0881,-0.4508,0.043,0.0396,0.0848,0.0323,0.0,0.0,0.0538,0.0,0.0
ALA49667.1 ___nucleocapsid protein,0.0802,0.0796,0.0071,0.0,0.0,0.0,0.0588,0.0354,0.6618,0.0321,0.031,0.0359,0.0428,0.0265,0.6114,0.1123,0.0752,0.4929,0.0267,0.0088,2.0214,0.0374,0.0265,0.41,0.0481,0.0885,-0.4561,0.1176,0.0177,5.6471,0.0107,0.0221,-0.5166,0.0642,0.0885,-0.2749,0.0642,0.0973,-0.3408,0.0588,0.0575,0.0226,0.0481,0.0752,-0.3602,0.0214,0.1372,-0.8441,0.0481,0.0929,-0.482,0.0428,0.0398,0.0743,0.0321,0.0,0.0,0.0535,0.0,0.0
ALA49678.1 ___nucleocapsid protein,0.0802,0.0796,0.0071,0.0,0.0,0.0,0.0588,0.0354,0.6618,0.0321,0.031,0.0359,0.0428,0.0265,0.6114,0.1123,0.0752,0.4929,0.0267,0.0088,2.0214,0.0374,0.0265,0.41,0.0481,0.0885,-0.4561,0.1176,0.0177,5.6471,0.0107,0.0221,-0.5166,0.0642,0.0885,-0.2749,0.0642,0.0973,-0.3408,0.0588,0.0575,0.0226,0.0481,0.0752,-0.3602,0.0214,0.1372,-0.8441,0.0481,0.0929,-0.482,0.0428,0.0398,0.0743,0.0321,0.0,0.0,0.0535,0.0,0.0
ALA49689.1 ___nucleocapsid protein,0.0802,0.0796,0.0071,0.0,0.0,0.0,0.0588,0.0354,0.6618,0.0321,0.031,0.0359,0.0428,0.0265,0.6114,0.1123,0.0752,0.4929,0.0267,0.0088,2.0214,0.0374,0.0265,0.41,0.0481,0.0885,-0.4561,0.1176,0.0177,5.6471,0.0107,0.0221,-0.5166,0.0642,0.0885,-0.2749,0.0642,0.0973,-0.3408,0.0588,0.0575,0.0226,0.0481,0.0752,-0.3602,0.0214,0.1372,-0.8441,0.0481,0.0929,-0.482,0.0428,0.0398,0.0743,0.0321,0.0,0.0,0.0535,0.0,0.0
ALA49700.1 ___nucleocapsid protein,0.0753,0.0837,-0.1007,0.0,0.0,0.0,0.0645,0.0352,0.8306,0.0323,0.0308,0.0461,0.043,0.0264,0.6272,0.1129,0.0749,0.5076,0.0215,0.0088,1.4409,0.0376,0.0264,0.4238,0.0484,0.0881,-0.4508,0.1183,0.0176,5.7124,0.0108,0.022,-0.5118,0.0645,0.0881,-0.2677,0.0645,0.0969,-0.3343,0.0591,0.0573,0.0327,0.0484,0.0749,-0.3539,0.0215,0.141,-0.8474,0.0484,0.0881,-0.4508,0.043,0.0396,0.0848,0.0323,0.0,0.0,0.0538,0.0,0.0
ALA49711.1 ___nucleocapsid protein,0.0753,0.0837,-0.1007,0.0,0.0,0.0,0.0645,0.0352,0.8306,0.0323,0.0308,0.0461,0.043,0.0264,0.6272,0.1129,0.0749,0.5076,0.0215,0.0088,1.4409,0.0376,0.0264,0.4238,0.0484,0.0881,-0.4508,0.1183,0.0176,5.7124,0.0108,0.022,-0.5118,0.0645,0.0881,-0.2677,0.0645,0.0969,-0.3343,0.0591,0.0573,0.0327,0.0484,0.0749,-0.3539,0.0215,0.141,-0.8474,0.0484,0.0881,-0.4508,0.043,0.0396,0.0848,0.0323,0.0,0.0,0.0538,0.0,0.0
ALA49722.1 ___nucleocapsid protein,0.0753,0.0837,-0.1007,0.0,0.0,0.0,0.0645,0.0352,0.8306,0.0323,0.0308,0.0461,0.043,0.0264,0.6272,0.1129,0.0749,0.5076,0.0215,0.0088,1.4409,0.0376,0.0264,0.4238,0.0484,0.0881,-0.4508,0.1183,0.0176,5.7124,0.0108,0.022,-0.5118,0.0645,0.0881,-0.2677,0.0645,0.0969,-0.3343,0.0591,0.0573,0.0327,0.0484,0.0749,-0.3539,0.0215,0.1366,-0.8425,0.0484,0.0925,-0.477,0.043,0.0396,0.0848,0.0323,0.0,0.0,0.0538,0.0,0.0
ALA49733.1 ___nucleocapsid protein,0.0753,0.0837,-0.1007,0.0,0.0,0.0,0.0645,0.0352,0.8306,0.0323,0.0308,0.0461,0.043,0.0264,0.6272,0.1129,0.0749,0.5076,0.0215,0.0088,1.4409,0.0376,0.0264,0.4238,0.0484,0.0881,-0.4508,0.1183,0.0176,5.7124,0.0108,0.022,-0.5118,0.0645,0.0881,-0.2677,0.0645,0.0969,-0.3343,0.0591,0.0573,0.0327,0.0484,0.0749,-0.3539,0.0215,0.1366,-0.8425,0.0484,0.0925,-0.477,0.043,0.0396,0.0848,0.0323,0.0,0.0,0.0538,0.0,0.0
ALA49744.1 ___nucleocapsid protein,0.0753,0.0837,-0.1007,0.0,0.0,0.0,0.0645,0.0352,0.8306,0.0323,0.0308,0.0461,0.043,0.0264,0.6272,0.1129,0.0749,0.5076,0.0215,0.0088,1.4409,0.0376,0.0264,0.4238,0.0484,0.0881,-0.4508,0.1183,0.0176,5.7124,0.0108,0.022,-0.5118,0.0645,0.0881,-0.2677,0.0645,0.0969,-0.3343,0.0591,0.0573,0.0327,0.0484,0.0749,-0.3539,0.0215,0.1366,-0.8425,0.0484,0.0925,-0.477,0.043,0.0396,0.0848,0.0323,0.0,0.0,0.0538,0.0,0.0
ALA49755.1 ___nucleocapsid protein,0.0753,0.0837,-0.1007,0.0,0.0,0.0,0.0645,0.0352,0.8306,0.0323,0.0308,0.0461,0.043,0.0264,0.6272,0.1129,0.0749,0.5076,0.0215,0.0088,1.4409,0.0376,0.0264,0.4238,0.0484,0.0881,-0.4508,0.1183,0.0176,5.7124,0.0108,0.022,-0.5118,0.0645,0.0881,-0.2677,0.0645,0.0969,-0.3343,0.0591,0.0573,0.0327,0.0484,0.0749,-0.3539,0.0215,0.1366,-0.8425,0.0484,0.0925,-0.477,0.043,0.0396,0.0848,0.0323,0.0,0.0,0.0538,0.0,0.0
ALA49766.1 ___nucleocapsid protein,0.0753,0.0837,-0.1007,0.0,0.0,0.0,0.0645,0.0352,0.8306,0.0323,0.0308,0.0461,0.043,0.0264,0.6272,0.1129,0.0749,0.5076,0.0215,0.0088,1.4409,0.0376,0.0264,0.4238,0.0484,0.0881,-0.4508,0.1183,0.0176,5.7124,0.0108,0.022,-0.5118,0.0645,0.0881,-0.2677,0.0645,0.0969,-0.3343,0.0591,0.0573,0.0327,0.0484,0.0749,-0.3539,0.0215,0.1366,-0.8425,0.0484,0.0925,-0.477,0.043,0.0396,0.0848,0.0323,0.0,0.0,0.0538,0.0,0.0
ALA49777.1 ___nucleocapsid protein,0.0753,0.0837,-0.1007,0.0,0.0,0.0,0.0645,0.0352,0.8306,0.0323,0.0308,0.0461,0.043,0.0264,0.6272,0.1129,0.0749,0.5076,0.0215,0.0088,1.4409,0.0376,0.0264,0.4238,0.0484,0.0881,-0.4508,0.1183,0.0176,5.7124,0.0108,0.022,-0.5118,0.0645,0.0881,-0.2677,0.0645,0.0969,-0.3343,0.0591,0.0573,0.0327,0.0484,0.0749,-0.3539,0.0215,0.1366,-0.8425,0.0484,0.0925,-0.477,0.043,0.0396,0.0848,0.0323,0.0,0.0,0.0538,0.0,0.0
ALA49788.1 ___nucleocapsid protein,0.0753,0.0837,-0.1007,0.0,0.0,0.0,0.0645,0.0352,0.8306,0.0323,0.0308,0.0461,0.043,0.0264,0.6272,0.1129,0.0749,0.5076,0.0215,0.0088,1.4409,0.0376,0.0264,0.4238,0.0484,0.0881,-0.4508,0.1183,0.0176,5.7124,0.0108,0.022,-0.5118,0.0645,0.0881,-0.2677,0.0645,0.0969,-0.3343,0.0591,0.0573,0.0327,0.0484,0.0749,-0.3539,0.0215,0.1366,-0.8425,0.0484,0.0925,-0.477,0.043,0.0396,0.0848,0.0323,0.0,0.0,0.0538,0.0,0.0
ALA49799.1 ___nucleocapsid protein,0.0753,0.0837,-0.1007,0.0,0.0,0.0,0.0645,0.0352,0.8306,0.0323,0.0308,0.0461,0.043,0.0264,0.6272,0.1129,0.0749,0.5076,0.0215,0.0088,1.4409,0.0376,0.0264,0.4238,0.0484,0.0881,-0.4508,0.1183,0.0176,5.7124,0.0108,0.022,-0.5118,0.0645,0.0881,-0.2677,0.0645,0.0969,-0.3343,0.0591,0.0573,0.0327,0.0484,0.0749,-0.3539,0.0215,0.1366,-0.8425,0.0484,0.0925,-0.477,0.043,0.0396,0.0848,0.0323,0.0,0.0,0.0538,0.0,0.0
ALA49810.1 ___nucleocapsid protein,0.0753,0.0837,-0.1007,0.0,0.0,0.0,0.0645,0.0352,0.8306,0.0323,0.0308,0.0461,0.043,0.0264,0.6272,0.1129,0.0749,0.5076,0.0215,0.0088,1.4409,0.0376,0.0264,0.4238,0.0484,0.0881,-0.4508,0.1183,0.0176,5.7124,0.0108,0.022,-0.5118,0.0645,0.0881,-0.2677,0.0645,0.0969,-0.3343,0.0591,0.0573,0.0327,0.0484,0.0749,-0.3539,0.0215,0.141,-0.8474,0.0484,0.0881,-0.4508,0.043,0.0396,0.0848,0.0323,0.0,0.0,0.0538,0.0,0.0
ALA49821.1 ___nucleocapsid protein,0.0753,0.0837,-0.1007,0.0,0.0,0.0,0.0645,0.0352,0.8306,0.0323,0.0308,0.0461,0.043,0.0264,0.6272,0.1129,0.0749,0.5076,0.0215,0.0088,1.4409,0.0376,0.0264,0.4238,0.0484,0.0881,-0.4508,0.1183,0.0176,5.7124,0.0108,0.022,-0.5118,0.0645,0.0881,-0.2677,0.0645,0.0969,-0.3343,0.0591,0.0573,0.0327,0.0484,0.0749,-0.3539,0.0215,0.141,-0.8474,0.0484,0.0881,-0.4508,0.043,0.0396,0.0848,0.0323,0.0,0.0,0.0538,0.0,0.0
ALA49832.1 ___nucleocapsid protein,0.0753,0.0837,-0.1007,0.0,0.0,0.0,0.0645,0.0352,0.8306,0.0323,0.0308,0.0461,0.043,0.0264,0.6272,0.1129,0.0749,0.5076,0.0215,0.0088,1.4409,0.0376,0.0264,0.4238,0.0484,0.0881,-0.4508,0.1183,0.0176,5.7124,0.0108,0.022,-0.5118,0.0645,0.0881,-0.2677,0.0645,0.0969,-0.3343,0.0591,0.0573,0.0327,0.0484,0.0749,-0.3539,0.0215,0.1366,-0.8425,0.0484,0.0925,-0.477,0.043,0.0396,0.0848,0.0323,0.0,0.0,0.0538,0.0,0.0
ALA49843.1 ___nucleocapsid protein,0.0749,0.0841,-0.1095,0.0,0.0044,-1.0,0.0642,0.0354,0.8128,0.0321,0.031,0.0359,0.0428,0.0265,0.6114,0.1123,0.0708,0.5862,0.0214,0.0088,1.4171,0.0374,0.0265,0.41,0.0481,0.0885,-0.4561,0.123,0.0133,8.2656,0.0107,0.0221,-0.5166,0.0642,0.0885,-0.2749,0.0642,0.0973,-0.3408,0.0588,0.0575,0.0226,0.0481,0.0752,-0.3602,0.0214,0.1372,-0.8441,0.0481,0.0929,-0.482,0.0428,0.0398,0.0743,0.0321,0.0,0.0,0.0535,0.0,0.0
ALA49854.1 ___nucleocapsid protein,0.0753,0.0837,-0.1007,0.0,0.0,0.0,0.0645,0.0352,0.8306,0.0323,0.0308,0.0461,0.043,0.0264,0.6272,0.1129,0.0749,0.5076,0.0215,0.0088,1.4409,0.0376,0.0264,0.4238,0.0484,0.0881,-0.4508,0.1183,0.0176,5.7124,0.0108,0.022,-0.5118,0.0645,0.0881,-0.2677,0.0645,0.0969,-0.3343,0.0591,0.0573,0.0327,0.0484,0.0749,-0.3539,0.0215,0.1366,-0.8425,0.0484,0.0925,-0.477,0.043,0.0396,0.0848,0.0323,0.0,0.0,0.0538,0.0,0.0
ALA49865.1 ___nucleocapsid protein,0.0753,0.0837,-0.1007,0.0,0.0,0.0,0.0645,0.0352,0.8306,0.0323,0.0308,0.0461,0.043,0.0264,0.6272,0.1129,0.0749,0.5076,0.0215,0.0088,1.4409,0.043,0.0264,0.6272,0.0484,0.0881,-0.4508,0.1183,0.0176,5.7124,0.0108,0.022,-0.5118,0.0645,0.0881,-0.2677,0.0645,0.0969,-0.3343,0.0591,0.0573,0.0327,0.0484,0.0749,-0.3539,0.0215,0.1366,-0.8425,0.043,0.0925,-0.5351,0.043,0.0396,0.0848,0.0323,0.0,0.0,0.0538,0.0,0.0
ALA49876.1 ___nucleocapsid protein,0.0753,0.0837,-0.1007,0.0,0.0,0.0,0.0645,0.0352,0.8306,0.0323,0.0308,0.0461,0.043,0.0264,0.6272,0.1129,0.0749,0.5076,0.0215,0.0088,1.4409,0.0376,0.0264,0.4238,0.0484,0.0881,-0.4508,0.1183,0.0176,5.7124,0.0108,0.022,-0.5118,0.0645,0.0881,-0.2677,0.0645,0.0969,-0.3343,0.0591,0.0573,0.0327,0.0484,0.0749,-0.3539,0.0215,0.1366,-0.8425,0.0484,0.0925,-0.477,0.043,0.0396,0.0848,0.0323,0.0,0.0,0.0538,0.0,0.0
ALA49887.1 ___nucleocapsid protein,0.0753,0.0837,-0.1007,0.0,0.0,0.0,0.0645,0.0352,0.8306,0.0323,0.0308,0.0461,0.043,0.0264,0.6272,0.1129,0.0749,0.5076,0.0215,0.0088,1.4409,0.0376,0.0264,0.4238,0.0484,0.0881,-0.4508,0.1183,0.0176,5.7124,0.0108,0.022,-0.5118,0.0645,0.0881,-0.2677,0.0645,0.0969,-0.3343,0.0591,0.0573,0.0327,0.0484,0.0749,-0.3539,0.0215,0.1366,-0.8425,0.0484,0.0925,-0.477,0.043,0.0396,0.0848,0.0323,0.0,0.0,0.0538,0.0,0.0
ALA49898.1 ___nucleocapsid protein,0.0753,0.0837,-0.1007,0.0,0.0,0.0,0.0645,0.0352,0.8306,0.0323,0.0308,0.0461,0.043,0.0264,0.6272,0.1129,0.0749,0.5076,0.0215,0.0088,1.4409,0.0376,0.0264,0.4238,0.0484,0.0881,-0.4508,0.1183,0.0176,5.7124,0.0108,0.022,-0.5118,0.0645,0.0881,-0.2677,0.0645,0.0969,-0.3343,0.0591,0.0573,0.0327,0.0484,0.0749,-0.3539,0.0215,0.1366,-0.8425,0.0484,0.0925,-0.477,0.043,0.0396,0.0848,0.0323,0.0,0.0,0.0538,0.0,0.0
ALA49909.1 ___nucleocapsid protein,0.0798,0.08,-0.0027,0.0,0.0044,-1.0,0.0585,0.0356,0.6456,0.0319,0.0311,0.0258,0.0426,0.0267,0.5957,0.1117,0.0711,0.5708,0.0266,0.0089,1.992,0.0372,0.0267,0.3963,0.0479,0.0889,-0.4614,0.1223,0.0133,8.1755,0.0106,0.0222,-0.5213,0.0638,0.0889,-0.2819,0.0638,0.0978,-0.3472,0.0585,0.0578,0.0127,0.0479,0.0756,-0.3664,0.0213,0.1378,-0.8456,0.0479,0.0933,-0.4871,0.0426,0.04,0.0638,0.0319,0.0,0.0,0.0532,0.0,0.0
ALA49920.1 ___nucleocapsid protein,0.0753,0.0837,-0.1007,0.0,0.0,0.0,0.0645,0.0352,0.8306,0.0323,0.0308,0.0461,0.043,0.0264,0.6272,0.1129,0.0749,0.5076,0.0215,0.0088,1.4409,0.0376,0.0264,0.4238,0.0484,0.0881,-0.4508,0.1183,0.0176,5.7124,0.0108,0.022,-0.5118,0.0645,0.0881,-0.2677,0.0645,0.0969,-0.3343,0.0591,0.0573,0.0327,0.0484,0.0749,-0.3539,0.0215,0.1366,-0.8425,0.0484,0.0925,-0.477,0.043,0.0396,0.0848,0.0323,0.0,0.0,0.0538,0.0,0.0
ALA49931.1 ___nucleocapsid protein,0.0753,0.0837,-0.1007,0.0,0.0,0.0,0.0645,0.0352,0.8306,0.0323,0.0308,0.0461,0.043,0.0264,0.6272,0.1129,0.0749,0.5076,0.0215,0.0088,1.4409,0.0376,0.0264,0.4238,0.0484,0.0881,-0.4508,0.1183,0.0176,5.7124,0.0108,0.022,-0.5118,0.0645,0.0881,-0.2677,0.0645,0.0969,-0.3343,0.0591,0.0573,0.0327,0.0484,0.0749,-0.3539,0.0215,0.1366,-0.8425,0.0484,0.0925,-0.477,0.043,0.0396,0.0848,0.0323,0.0,0.0,0.0538,0.0,0.0
ALA49942.1 ___nucleocapsid protein,0.0753,0.0837,-0.1007,0.0,0.0,0.0,0.0645,0.0352,0.8306,0.0323,0.0308,0.0461,0.043,0.0264,0.6272,0.1129,0.0749,0.5076,0.0215,0.0088,1.4409,0.0376,0.0264,0.4238,0.0484,0.0881,-0.4508,0.1183,0.0176,5.7124,0.0108,0.022,-0.5118,0.0645,0.0881,-0.2677,0.0645,0.0969,-0.3343,0.0591,0.0573,0.0327,0.0484,0.0749,-0.3539,0.0215,0.1366,-0.8425,0.0484,0.0925,-0.477,0.043,0.0396,0.0848,0.0323,0.0,0.0,0.0538,0.0,0.0
ALA49953.1 ___nucleocapsid protein,0.0749,0.0841,-0.1095,0.0,0.0044,-1.0,0.0642,0.0354,0.8128,0.0321,0.031,0.0359,0.0428,0.0265,0.6114,0.1123,0.0708,0.5862,0.0214,0.0088,1.4171,0.0374,0.0265,0.41,0.0481,0.0885,-0.4561,0.123,0.0133,8.2656,0.0107,0.0221,-0.5166,0.0642,0.0885,-0.2749,0.0642,0.0973,-0.3408,0.0588,0.0575,0.0226,0.0481,0.0752,-0.3602,0.0214,0.1372,-0.8441,0.0481,0.0929,-0.482,0.0428,0.0398,0.0743,0.0321,0.0,0.0,0.0535,0.0,0.0
ALA49964.1 ___nucleocapsid protein,0.0753,0.0837,-0.1007,0.0,0.0,0.0,0.0645,0.0352,0.8306,0.0323,0.0308,0.0461,0.043,0.0264,0.6272,0.1129,0.0749,0.5076,0.0215,0.0088,1.4409,0.043,0.0264,0.6272,0.0484,0.0881,-0.4508,0.1183,0.0176,5.7124,0.0108,0.022,-0.5118,0.0645,0.0881,-0.2677,0.0645,0.0969,-0.3343,0.0591,0.0573,0.0327,0.0484,0.0749,-0.3539,0.0215,0.1366,-0.8425,0.043,0.0925,-0.5351,0.043,0.0396,0.0848,0.0323,0.0,0.0,0.0538,0.0,0.0
