Naziv_proteina,molska_frakcija_za_A,molska_frakcija_za_C,molska_frakcija_za_D,molska_frakcija_za_E,molska_frakcija_za_F,molska_frakcija_za_G,molska_frakcija_za_H,molska_frakcija_za_I,molska_frakcija_za_K,molska_frakcija_za_L,molska_frakcija_za_M,molska_frakcija_za_N,molska_frakcija_za_P,molska_frakcija_za_Q,molska_frakcija_za_R,molska_frakcija_za_S,molska_frakcija_za_T,molska_frakcija_za_V,molska_frakcija_za_W,molska_frakcija_za_Y,Klasifikacija
AKU75210.1 ___nucleoprotein,0.0525,0.0,0.1341,0.1079,0.0087,0.0466,0.035,0.0262,0.0437,0.0525,0.0146,0.0437,0.0845,0.0875,0.0466,0.0845,0.0845,0.0262,0.0029,0.0175,neuređen
AKU75219.1 ___nucleoprotein,0.0859,0.0101,0.0354,0.053,0.0581,0.0657,0.0429,0.0455,0.053,0.1237,0.0379,0.0429,0.0303,0.0581,0.0455,0.048,0.0328,0.0859,0.0076,0.0379,uređen
AKU75219.1 ___nucleoprotein,0.0525,0.0,0.1341,0.1079,0.0087,0.0466,0.035,0.0262,0.0437,0.0525,0.0146,0.0437,0.0875,0.0875,0.0466,0.0816,0.0845,0.0262,0.0029,0.0175,neuređen
AKU75228.1 ___nucleoprotein,0.0859,0.0101,0.0354,0.053,0.0581,0.0657,0.0429,0.0455,0.053,0.1237,0.0379,0.0429,0.0303,0.0581,0.0455,0.048,0.0328,0.0859,0.0076,0.0379,uređen
AKU75228.1 ___nucleoprotein,0.0525,0.0,0.1341,0.1079,0.0087,0.0466,0.035,0.0262,0.0437,0.0525,0.0146,0.0437,0.0845,0.0875,0.0466,0.0845,0.0845,0.0262,0.0029,0.0175,neuređen
AKU75237.1 ___nucleoprotein,0.0859,0.0101,0.0354,0.053,0.0581,0.0657,0.0429,0.0455,0.053,0.1237,0.0379,0.0429,0.0303,0.0581,0.0455,0.048,0.0328,0.0859,0.0076,0.0379,uređen
AKU75237.1 ___nucleoprotein,0.0525,0.0,0.1341,0.1079,0.0087,0.0466,0.035,0.0262,0.0437,0.0525,0.0146,0.0437,0.0845,0.0875,0.0466,0.0845,0.0845,0.0262,0.0029,0.0175,neuređen
AKU75246.1 ___nucleoprotein,0.0859,0.0101,0.0354,0.053,0.0581,0.0657,0.0429,0.0455,0.053,0.1237,0.0379,0.0429,0.0303,0.0581,0.0455,0.048,0.0328,0.0859,0.0076,0.0379,uređen
AKU75246.1 ___nucleoprotein,0.0525,0.0,0.1341,0.1079,0.0087,0.0466,0.035,0.0262,0.0437,0.0525,0.0146,0.0437,0.0875,0.0875,0.0466,0.0816,0.0845,0.0262,0.0029,0.0175,neuređen
AKU75273.1 ___nucleoprotein,0.0859,0.0101,0.0354,0.053,0.0581,0.0657,0.0429,0.0455,0.053,0.1237,0.0379,0.0429,0.0303,0.0581,0.0455,0.048,0.0328,0.0859,0.0076,0.0379,uređen
AKU75273.1 ___nucleoprotein,0.0525,0.0,0.1341,0.1079,0.0087,0.0466,0.035,0.0262,0.0437,0.0525,0.0146,0.0437,0.0875,0.0875,0.0466,0.0816,0.0845,0.0262,0.0029,0.0175,neuređen
AKU75282.1 ___nucleoprotein,0.0859,0.0101,0.0354,0.053,0.0581,0.0657,0.0429,0.0455,0.053,0.1237,0.0379,0.0429,0.0303,0.0581,0.0455,0.048,0.0328,0.0859,0.0076,0.0379,uređen
AKU75282.1 ___nucleoprotein,0.0525,0.0,0.1341,0.1079,0.0087,0.0466,0.035,0.0262,0.0437,0.0525,0.0146,0.0437,0.0875,0.0875,0.0466,0.0816,0.0845,0.0262,0.0029,0.0175,neuređen
AKU75291.1 ___nucleoprotein,0.0859,0.0101,0.0354,0.053,0.0581,0.0657,0.0429,0.0455,0.053,0.1237,0.0379,0.0429,0.0303,0.0581,0.0455,0.048,0.0328,0.0859,0.0076,0.0379,uređen
AKU75291.1 ___nucleoprotein,0.0525,0.0,0.1341,0.1079,0.0087,0.0466,0.035,0.0262,0.0437,0.0525,0.0146,0.0437,0.0875,0.0875,0.0466,0.0816,0.0845,0.0262,0.0029,0.0175,neuređen
AKU75300.1 ___nucleoprotein,0.0859,0.0101,0.0354,0.053,0.0581,0.0657,0.0429,0.0455,0.053,0.1237,0.0379,0.0429,0.0303,0.0581,0.0455,0.048,0.0328,0.0859,0.0076,0.0379,uređen
AKU75300.1 ___nucleoprotein,0.0525,0.0,0.1341,0.1079,0.0087,0.0466,0.035,0.0292,0.0437,0.0525,0.0146,0.0437,0.0875,0.0875,0.0466,0.0816,0.0845,0.0233,0.0029,0.0175,neuređen
AKU75309.1 ___nucleoprotein,0.0859,0.0101,0.0354,0.053,0.0581,0.0657,0.0429,0.0455,0.053,0.1237,0.0379,0.0429,0.0303,0.0581,0.0455,0.048,0.0328,0.0859,0.0076,0.0379,uređen
AKU75309.1 ___nucleoprotein,0.0525,0.0,0.1341,0.1079,0.0087,0.0466,0.035,0.0262,0.0437,0.0525,0.0146,0.0437,0.0875,0.0875,0.0466,0.0816,0.0845,0.0262,0.0029,0.0175,neuređen
AKU75318.1 ___nucleoprotein,0.0859,0.0101,0.0354,0.053,0.0581,0.0657,0.0429,0.0455,0.053,0.1237,0.0379,0.0429,0.0303,0.0581,0.0455,0.048,0.0328,0.0859,0.0076,0.0379,uređen
AKU75318.1 ___nucleoprotein,0.0525,0.0,0.1341,0.1079,0.0087,0.0466,0.035,0.0262,0.0437,0.0525,0.0146,0.0437,0.0875,0.0875,0.0466,0.0816,0.0845,0.0262,0.0029,0.0175,neuređen
AKU75327.1 ___nucleoprotein,0.0859,0.0101,0.0354,0.053,0.0581,0.0657,0.0429,0.0455,0.053,0.1237,0.0379,0.0429,0.0303,0.0581,0.0455,0.048,0.0328,0.0859,0.0076,0.0379,uređen
AKU75327.1 ___nucleoprotein,0.0525,0.0,0.1341,0.1079,0.0087,0.0466,0.035,0.0292,0.0437,0.0525,0.0146,0.0437,0.0875,0.0875,0.0466,0.0816,0.0845,0.0233,0.0029,0.0175,neuređen
AKU75336.1 ___nucleoprotein,0.0859,0.0101,0.0354,0.053,0.0581,0.0657,0.0429,0.0455,0.053,0.1237,0.0379,0.0429,0.0303,0.0581,0.0455,0.048,0.0328,0.0859,0.0076,0.0379,uređen
AKU75336.1 ___nucleoprotein,0.0525,0.0,0.1341,0.1079,0.0087,0.0466,0.035,0.0262,0.0437,0.0525,0.0146,0.0437,0.0875,0.0875,0.0466,0.0816,0.0845,0.0262,0.0029,0.0175,neuređen
AKU75345.1 ___nucleoprotein,0.0859,0.0101,0.0354,0.053,0.0581,0.0657,0.0429,0.0455,0.053,0.1237,0.0379,0.0429,0.0303,0.0581,0.0455,0.048,0.0328,0.0859,0.0076,0.0379,uređen
AKU75345.1 ___nucleoprotein,0.0525,0.0,0.1341,0.1079,0.0087,0.0466,0.035,0.0262,0.0437,0.0525,0.0146,0.0437,0.0875,0.0875,0.0466,0.0816,0.0845,0.0262,0.0029,0.0175,neuređen
AKU75354.1 ___nucleoprotein,0.0859,0.0101,0.0354,0.053,0.0581,0.0657,0.0429,0.0455,0.053,0.1237,0.0379,0.0429,0.0303,0.0581,0.0455,0.048,0.0328,0.0859,0.0076,0.0379,uređen
AKU75354.1 ___nucleoprotein,0.0525,0.0,0.1341,0.1079,0.0087,0.0466,0.035,0.0292,0.0437,0.0525,0.0146,0.0437,0.0875,0.0875,0.0466,0.0816,0.0845,0.0233,0.0029,0.0175,neuređen
AKU75363.1 ___nucleoprotein,0.0859,0.0101,0.0354,0.053,0.0581,0.0657,0.0429,0.0455,0.053,0.1237,0.0379,0.0429,0.0303,0.0581,0.0455,0.048,0.0328,0.0859,0.0076,0.0379,uređen
AKU75363.1 ___nucleoprotein,0.0525,0.0,0.1341,0.1079,0.0087,0.0466,0.035,0.0292,0.0437,0.0525,0.0146,0.0437,0.0875,0.0875,0.0466,0.0816,0.0845,0.0233,0.0029,0.0175,neuređen
AKU75372.1 ___nucleoprotein,0.0859,0.0101,0.0354,0.053,0.0581,0.0657,0.0429,0.0455,0.053,0.1237,0.0379,0.0429,0.0303,0.0581,0.0455,0.048,0.0328,0.0859,0.0076,0.0379,uređen
AKU75372.1 ___nucleoprotein,0.0525,0.0,0.1341,0.1079,0.0087,0.0466,0.035,0.0292,0.0437,0.0525,0.0146,0.0437,0.0875,0.0875,0.0466,0.0816,0.0845,0.0233,0.0029,0.0175,neuređen
AKU75381.1 ___nucleoprotein,0.0859,0.0101,0.0354,0.053,0.0581,0.0657,0.0429,0.0455,0.053,0.1237,0.0379,0.0429,0.0303,0.0581,0.0455,0.048,0.0328,0.0859,0.0076,0.0379,uređen
AKU75381.1 ___nucleoprotein,0.0525,0.0,0.1341,0.1079,0.0087,0.0466,0.035,0.0262,0.0437,0.0525,0.0146,0.0437,0.0875,0.0875,0.0466,0.0816,0.0845,0.0262,0.0029,0.0175,neuređen
AKU75390.1 ___nucleoprotein,0.0859,0.0101,0.0354,0.053,0.0581,0.0657,0.0429,0.0455,0.053,0.1237,0.0379,0.0429,0.0303,0.0581,0.0455,0.048,0.0328,0.0859,0.0076,0.0379,uređen
AKU75390.1 ___nucleoprotein,0.0525,0.0,0.1341,0.1079,0.0087,0.0466,0.035,0.0262,0.0437,0.0525,0.0146,0.0437,0.0875,0.0875,0.0466,0.0816,0.0845,0.0262,0.0029,0.0175,neuređen
AKU75408.1 ___nucleoprotein,0.0859,0.0101,0.0354,0.053,0.0581,0.0657,0.0429,0.0455,0.053,0.1237,0.0379,0.0429,0.0303,0.0581,0.0455,0.048,0.0328,0.0859,0.0076,0.0379,uređen
AKU75408.1 ___nucleoprotein,0.0525,0.0,0.1341,0.1079,0.0087,0.0466,0.035,0.0292,0.0437,0.0525,0.0146,0.0437,0.0875,0.0875,0.0466,0.0816,0.0845,0.0233,0.0029,0.0175,neuređen
AKU75417.1 ___nucleoprotein,0.0859,0.0101,0.0354,0.053,0.0581,0.0657,0.0429,0.0455,0.053,0.1237,0.0379,0.0429,0.0303,0.0581,0.0455,0.048,0.0328,0.0859,0.0076,0.0379,uređen
AKU75417.1 ___nucleoprotein,0.0525,0.0,0.1341,0.1079,0.0087,0.0466,0.035,0.0292,0.0437,0.0525,0.0146,0.0437,0.0875,0.0875,0.0466,0.0816,0.0845,0.0233,0.0029,0.0175,neuređen
AKU75426.1 ___nucleoprotein,0.0859,0.0101,0.0354,0.053,0.0581,0.0657,0.0429,0.0455,0.053,0.1237,0.0379,0.0429,0.0303,0.0581,0.0455,0.048,0.0328,0.0859,0.0076,0.0379,uređen
AKU75426.1 ___nucleoprotein,0.0525,0.0,0.1341,0.1079,0.0087,0.0466,0.035,0.0292,0.0437,0.0525,0.0146,0.0437,0.0875,0.0875,0.0466,0.0816,0.0845,0.0233,0.0029,0.0175,neuređen
AKU75435.1 ___nucleoprotein,0.0859,0.0101,0.0354,0.053,0.0581,0.0657,0.0429,0.0455,0.053,0.1237,0.0379,0.0429,0.0303,0.0581,0.0455,0.048,0.0328,0.0859,0.0076,0.0379,uređen
AKU75435.1 ___nucleoprotein,0.0525,0.0,0.1341,0.1079,0.0087,0.0466,0.035,0.0262,0.0437,0.0525,0.0146,0.0437,0.0875,0.0875,0.0466,0.0816,0.0845,0.0262,0.0029,0.0175,neuređen
AKU75453.1 ___nucleoprotein,0.0859,0.0101,0.0354,0.053,0.0581,0.0657,0.0429,0.0455,0.053,0.1237,0.0379,0.0429,0.0303,0.0581,0.0455,0.048,0.0328,0.0859,0.0076,0.0379,uređen
AKU75453.1 ___nucleoprotein,0.0525,0.0,0.1341,0.1079,0.0087,0.0466,0.035,0.0262,0.0437,0.0525,0.0146,0.0437,0.0875,0.0875,0.0466,0.0816,0.0845,0.0262,0.0029,0.0175,neuređen
AKU75462.1 ___nucleoprotein,0.0859,0.0101,0.0354,0.053,0.0581,0.0657,0.0429,0.0455,0.053,0.1237,0.0379,0.0429,0.0303,0.0581,0.0455,0.048,0.0328,0.0859,0.0076,0.0379,uređen
AKU75462.1 ___nucleoprotein,0.0525,0.0,0.1341,0.1079,0.0087,0.0466,0.035,0.0292,0.0437,0.0525,0.0146,0.0437,0.0875,0.0875,0.0466,0.0816,0.0845,0.0233,0.0029,0.0175,neuređen
AKU75471.1 ___nucleoprotein,0.0859,0.0101,0.0354,0.053,0.0581,0.0657,0.0429,0.0455,0.053,0.1237,0.0379,0.0429,0.0303,0.0581,0.0455,0.048,0.0328,0.0859,0.0076,0.0379,uređen
AKU75471.1 ___nucleoprotein,0.0525,0.0,0.1341,0.1079,0.0087,0.0466,0.035,0.0262,0.0437,0.0525,0.0146,0.0437,0.0875,0.0875,0.0466,0.0816,0.0845,0.0262,0.0029,0.0175,neuređen
AKU75480.1 ___nucleoprotein,0.0859,0.0101,0.0354,0.053,0.0581,0.0657,0.0429,0.0455,0.053,0.1237,0.0379,0.0429,0.0303,0.0581,0.0455,0.048,0.0328,0.0859,0.0076,0.0379,uređen
AKU75480.1 ___nucleoprotein,0.0525,0.0,0.1341,0.1079,0.0087,0.0466,0.035,0.0262,0.0437,0.0525,0.0146,0.0437,0.0875,0.0875,0.0466,0.0816,0.0845,0.0262,0.0029,0.0175,neuređen
AKU75489.1 ___nucleoprotein,0.0859,0.0101,0.0354,0.053,0.0581,0.0657,0.0429,0.0455,0.053,0.1237,0.0379,0.0429,0.0303,0.0581,0.0455,0.048,0.0328,0.0859,0.0076,0.0379,uređen
AKU75489.1 ___nucleoprotein,0.0525,0.0,0.1341,0.1079,0.0087,0.0466,0.035,0.0292,0.0437,0.0525,0.0146,0.0437,0.0875,0.0875,0.0466,0.0816,0.0845,0.0233,0.0029,0.0175,neuređen
AKU75498.1 ___nucleoprotein,0.0859,0.0101,0.0354,0.053,0.0581,0.0657,0.0429,0.0455,0.053,0.1237,0.0379,0.0429,0.0303,0.0581,0.0455,0.048,0.0328,0.0859,0.0076,0.0379,uređen
AKU75498.1 ___nucleoprotein,0.0525,0.0,0.1341,0.1079,0.0087,0.0466,0.035,0.0292,0.0437,0.0525,0.0146,0.0437,0.0875,0.0875,0.0466,0.0816,0.0845,0.0233,0.0029,0.0175,neuređen
AKU75507.1 ___nucleoprotein,0.0859,0.0101,0.0354,0.053,0.0581,0.0657,0.0429,0.0455,0.053,0.1237,0.0379,0.0429,0.0303,0.0581,0.0455,0.048,0.0328,0.0859,0.0076,0.0379,uređen
AKU75507.1 ___nucleoprotein,0.0525,0.0,0.1341,0.1079,0.0087,0.0466,0.035,0.0262,0.0437,0.0525,0.0146,0.0437,0.0875,0.0875,0.0466,0.0816,0.0845,0.0262,0.0029,0.0175,neuređen
AKU75516.1 ___nucleoprotein,0.0859,0.0101,0.0354,0.053,0.0581,0.0657,0.0429,0.0455,0.053,0.1237,0.0379,0.0429,0.0303,0.0581,0.0455,0.048,0.0328,0.0859,0.0076,0.0379,uređen
AKU75516.1 ___nucleoprotein,0.0525,0.0,0.1341,0.1079,0.0087,0.0466,0.035,0.0262,0.0437,0.0525,0.0146,0.0437,0.0875,0.0875,0.0466,0.0816,0.0845,0.0262,0.0029,0.0175,neuređen
AKU75534.1 ___nucleoprotein,0.0852,0.01,0.0351,0.0551,0.0576,0.0652,0.0426,0.0451,0.0551,0.1228,0.0351,0.0426,0.0326,0.0576,0.0451,0.0476,0.0326,0.0877,0.0075,0.0376,uređen
AKU75534.1 ___nucleoprotein,0.0529,0.0,0.1353,0.1059,0.0088,0.0471,0.0353,0.0265,0.0412,0.0529,0.0147,0.0441,0.0853,0.0882,0.0471,0.0824,0.0853,0.0265,0.0029,0.0176,neuređen
AKU75543.1 ___nucleoprotein,0.0852,0.01,0.0351,0.0551,0.0576,0.0652,0.0426,0.0451,0.0551,0.1228,0.0351,0.0426,0.0326,0.0576,0.0451,0.0476,0.0326,0.0877,0.0075,0.0376,uređen
AKU75543.1 ___nucleoprotein,0.0529,0.0,0.1353,0.1059,0.0088,0.0471,0.0353,0.0265,0.0412,0.0529,0.0147,0.0441,0.0853,0.0882,0.0471,0.0824,0.0853,0.0265,0.0029,0.0176,neuređen
AKU75561.1 ___nucleoprotein,0.0859,0.0101,0.0354,0.053,0.0581,0.0657,0.0429,0.0455,0.053,0.1237,0.0379,0.0429,0.0303,0.0581,0.0455,0.048,0.0328,0.0859,0.0076,0.0379,uređen
AKU75561.1 ___nucleoprotein,0.0496,0.0,0.1341,0.1079,0.0087,0.0466,0.035,0.0262,0.0437,0.0525,0.0146,0.0437,0.0875,0.0875,0.0466,0.0816,0.0845,0.0292,0.0029,0.0175,neuređen
AKU75570.1 ___nucleoprotein,0.0859,0.0101,0.0354,0.053,0.0581,0.0657,0.0429,0.0455,0.053,0.1237,0.0379,0.0429,0.0303,0.0581,0.0455,0.048,0.0328,0.0859,0.0076,0.0379,uređen
AKU75570.1 ___nucleoprotein,0.0496,0.0,0.1341,0.1079,0.0087,0.0466,0.035,0.0262,0.0437,0.0525,0.0146,0.0437,0.0875,0.0875,0.0466,0.0816,0.0845,0.0292,0.0029,0.0175,neuređen
AKU75579.1 ___nucleoprotein,0.0859,0.0101,0.0354,0.053,0.0581,0.0657,0.0429,0.0455,0.053,0.1237,0.0379,0.0429,0.0303,0.0581,0.0455,0.048,0.0328,0.0859,0.0076,0.0379,uređen
AKU75579.1 ___nucleoprotein,0.0496,0.0,0.1341,0.1079,0.0087,0.0466,0.035,0.0262,0.0437,0.0525,0.0146,0.0437,0.0875,0.0875,0.0466,0.0816,0.0845,0.0292,0.0029,0.0175,neuređen
ALA49348.1 ___nucleocapsid protein,0.0753,0.0,0.0645,0.0323,0.043,0.1129,0.0215,0.0376,0.0484,0.1183,0.0108,0.0645,0.0645,0.0591,0.0484,0.0215,0.0484,0.043,0.0323,0.0538,uređen
ALA49348.1 ___nucleocapsid protein,0.0837,0.0,0.0352,0.0308,0.0264,0.0749,0.0088,0.0264,0.0881,0.0176,0.022,0.0881,0.0969,0.0573,0.0749,0.1366,0.0925,0.0396,0.0,0.0,neuređen
ALA49359.1 ___nucleocapsid protein,0.0753,0.0,0.0645,0.0323,0.043,0.1129,0.0215,0.0376,0.0484,0.1183,0.0108,0.0645,0.0645,0.0591,0.0484,0.0215,0.0484,0.043,0.0323,0.0538,uređen
ALA49359.1 ___nucleocapsid protein,0.0837,0.0,0.0352,0.0308,0.0264,0.0749,0.0088,0.0264,0.0881,0.0176,0.022,0.0881,0.0969,0.0573,0.0749,0.1366,0.0925,0.0396,0.0,0.0,neuređen
ALA49370.1 ___nucleocapsid protein,0.0802,0.0,0.0588,0.0321,0.0428,0.1123,0.0267,0.0374,0.0481,0.1176,0.0107,0.0642,0.0642,0.0588,0.0481,0.0214,0.0481,0.0428,0.0321,0.0535,uređen
ALA49370.1 ___nucleocapsid protein,0.0796,0.0,0.0354,0.031,0.0265,0.0752,0.0088,0.0265,0.0885,0.0177,0.0221,0.0885,0.0973,0.0575,0.0752,0.1372,0.0929,0.0398,0.0,0.0,neuređen
ALA49381.1 ___nucleocapsid protein,0.0753,0.0,0.0645,0.0323,0.043,0.1129,0.0215,0.0376,0.0484,0.1183,0.0108,0.0645,0.0645,0.0591,0.0484,0.0215,0.0484,0.043,0.0323,0.0538,uređen
ALA49381.1 ___nucleocapsid protein,0.0837,0.0,0.0352,0.0308,0.0264,0.0749,0.0088,0.0264,0.0881,0.0176,0.022,0.0881,0.0969,0.0573,0.0749,0.141,0.0881,0.0396,0.0,0.0,neuređen
ALA49392.1 ___nucleocapsid protein,0.0753,0.0,0.0645,0.0323,0.043,0.1129,0.0215,0.0376,0.0484,0.1183,0.0108,0.0645,0.0645,0.0591,0.0484,0.0215,0.0484,0.043,0.0323,0.0538,uređen
ALA49392.1 ___nucleocapsid protein,0.0837,0.0,0.0352,0.0308,0.0264,0.0749,0.0088,0.0264,0.0881,0.0176,0.022,0.0881,0.0969,0.0529,0.0793,0.141,0.0881,0.0396,0.0,0.0,neuređen
ALA49403.1 ___nucleocapsid protein,0.0753,0.0,0.0645,0.0323,0.043,0.1129,0.0215,0.0376,0.0484,0.1183,0.0108,0.0645,0.0645,0.0591,0.0484,0.0215,0.0484,0.043,0.0323,0.0538,uređen
ALA49403.1 ___nucleocapsid protein,0.0837,0.0,0.0352,0.0308,0.0264,0.0749,0.0088,0.0264,0.0881,0.0176,0.022,0.0881,0.0969,0.0573,0.0749,0.141,0.0881,0.0396,0.0,0.0,neuređen
ALA49414.1 ___nucleocapsid protein,0.0753,0.0,0.0645,0.0323,0.043,0.1129,0.0215,0.0376,0.0484,0.1183,0.0108,0.0645,0.0645,0.0591,0.0484,0.0215,0.0484,0.043,0.0323,0.0538,uređen
ALA49414.1 ___nucleocapsid protein,0.0837,0.0,0.0352,0.0308,0.0264,0.0749,0.0088,0.0264,0.0881,0.0176,0.022,0.0881,0.0969,0.0573,0.0749,0.141,0.0881,0.0396,0.0,0.0,neuređen
ALA49425.1 ___nucleocapsid protein,0.0753,0.0,0.0645,0.0323,0.043,0.1129,0.0215,0.0376,0.0484,0.1183,0.0108,0.0645,0.0645,0.0591,0.0484,0.0215,0.0484,0.043,0.0323,0.0538,uređen
ALA49425.1 ___nucleocapsid protein,0.0837,0.0,0.0352,0.0308,0.0264,0.0749,0.0088,0.0264,0.0881,0.0176,0.022,0.0881,0.0969,0.0573,0.0749,0.141,0.0881,0.0396,0.0,0.0,neuređen
ALA49436.1 ___nucleocapsid protein,0.0753,0.0,0.0645,0.0323,0.043,0.1129,0.0215,0.0376,0.0484,0.1183,0.0108,0.0645,0.0645,0.0591,0.0484,0.0215,0.0484,0.043,0.0323,0.0538,uređen
ALA49436.1 ___nucleocapsid protein,0.0837,0.0,0.0352,0.0308,0.0264,0.0749,0.0088,0.0264,0.0881,0.0176,0.022,0.0881,0.0969,0.0573,0.0749,0.141,0.0881,0.0396,0.0,0.0,neuređen
ALA49447.1 ___nucleocapsid protein,0.0753,0.0,0.0645,0.0323,0.043,0.1129,0.0215,0.0376,0.0484,0.1183,0.0108,0.0645,0.0645,0.0591,0.0484,0.0215,0.0484,0.043,0.0323,0.0538,uređen
ALA49447.1 ___nucleocapsid protein,0.0837,0.0,0.0352,0.0308,0.0264,0.0749,0.0088,0.0264,0.0881,0.0176,0.022,0.0881,0.0969,0.0573,0.0749,0.1366,0.0925,0.0396,0.0,0.0,neuređen
ALA49458.1 ___nucleocapsid protein,0.0753,0.0,0.0645,0.0323,0.043,0.1129,0.0215,0.0376,0.0484,0.1183,0.0108,0.0645,0.0645,0.0591,0.0484,0.0215,0.0484,0.043,0.0323,0.0538,uređen
ALA49458.1 ___nucleocapsid protein,0.0837,0.0,0.0352,0.0308,0.0264,0.0749,0.0088,0.0264,0.0881,0.0176,0.022,0.0881,0.0969,0.0573,0.0749,0.1366,0.0925,0.0396,0.0,0.0,neuređen
ALA49469.1 ___nucleocapsid protein,0.0753,0.0,0.0645,0.0323,0.043,0.1129,0.0215,0.0376,0.0484,0.1183,0.0108,0.0645,0.0645,0.0591,0.0484,0.0215,0.0484,0.043,0.0323,0.0538,uređen
ALA49469.1 ___nucleocapsid protein,0.0837,0.0,0.0352,0.0308,0.0264,0.0749,0.0088,0.0264,0.0881,0.0176,0.022,0.0881,0.0969,0.0573,0.0749,0.1366,0.0925,0.0396,0.0,0.0,neuređen
ALA49480.1 ___nucleocapsid protein,0.0753,0.0,0.0645,0.0323,0.043,0.1129,0.0215,0.0376,0.0484,0.1183,0.0108,0.0645,0.0645,0.0591,0.0484,0.0215,0.0484,0.043,0.0323,0.0538,uređen
ALA49480.1 ___nucleocapsid protein,0.0837,0.0,0.0352,0.0308,0.0264,0.0749,0.0088,0.0264,0.0881,0.0176,0.022,0.0881,0.0969,0.0573,0.0749,0.1366,0.0925,0.0396,0.0,0.0,neuređen
ALA49491.1 ___nucleocapsid protein,0.0753,0.0,0.0645,0.0323,0.043,0.1129,0.0215,0.0376,0.0484,0.1183,0.0108,0.0645,0.0645,0.0591,0.0484,0.0215,0.0484,0.043,0.0323,0.0538,uređen
ALA49491.1 ___nucleocapsid protein,0.0837,0.0,0.0352,0.0308,0.0264,0.0749,0.0088,0.0264,0.0881,0.0176,0.022,0.0881,0.0969,0.0573,0.0749,0.1366,0.0925,0.0396,0.0,0.0,neuređen
ALA49502.1 ___nucleocapsid protein,0.0753,0.0,0.0645,0.0323,0.043,0.1129,0.0215,0.0376,0.0484,0.1183,0.0108,0.0645,0.0645,0.0591,0.0484,0.0215,0.0484,0.043,0.0323,0.0538,uređen
ALA49502.1 ___nucleocapsid protein,0.0837,0.0,0.0352,0.0308,0.0264,0.0749,0.0088,0.0264,0.0881,0.0176,0.022,0.0881,0.0969,0.0573,0.0749,0.1366,0.0925,0.0396,0.0,0.0,neuređen
ALA49513.1 ___nucleocapsid protein,0.0753,0.0,0.0645,0.0323,0.043,0.1129,0.0215,0.0376,0.0484,0.1183,0.0108,0.0645,0.0645,0.0591,0.0484,0.0215,0.0484,0.043,0.0323,0.0538,uređen
ALA49513.1 ___nucleocapsid protein,0.0837,0.0,0.0352,0.0308,0.0264,0.0749,0.0088,0.0264,0.0881,0.0176,0.022,0.0881,0.0969,0.0573,0.0749,0.1366,0.0925,0.0396,0.0,0.0,neuređen
ALA49524.1 ___nucleocapsid protein,0.0753,0.0,0.0645,0.0323,0.043,0.1129,0.0215,0.0376,0.0484,0.1183,0.0108,0.0645,0.0645,0.0591,0.0484,0.0215,0.0484,0.043,0.0323,0.0538,uređen
ALA49524.1 ___nucleocapsid protein,0.0837,0.0,0.0352,0.0308,0.0264,0.0749,0.0088,0.0264,0.0881,0.0176,0.022,0.0881,0.0969,0.0573,0.0749,0.1366,0.0925,0.0396,0.0,0.0,neuređen
ALA49535.1 ___nucleocapsid protein,0.0753,0.0,0.0645,0.0323,0.043,0.1129,0.0215,0.0376,0.0484,0.1183,0.0108,0.0645,0.0645,0.0591,0.0484,0.0215,0.0484,0.043,0.0323,0.0538,uređen
ALA49535.1 ___nucleocapsid protein,0.0837,0.0,0.0352,0.0308,0.0264,0.0749,0.0088,0.0264,0.0881,0.0176,0.022,0.0881,0.0969,0.0573,0.0749,0.1366,0.0925,0.0396,0.0,0.0,neuređen
ALA49546.1 ___nucleocapsid protein,0.0753,0.0,0.0645,0.0323,0.043,0.1129,0.0215,0.0376,0.0484,0.1183,0.0108,0.0645,0.0645,0.0591,0.0484,0.0215,0.0484,0.043,0.0323,0.0538,uređen
ALA49546.1 ___nucleocapsid protein,0.0837,0.0,0.0352,0.0308,0.0264,0.0749,0.0088,0.0264,0.0881,0.0176,0.022,0.0881,0.0969,0.0573,0.0749,0.1366,0.0925,0.0396,0.0,0.0,neuređen
ALA49557.1 ___nucleocapsid protein,0.0753,0.0,0.0645,0.0323,0.043,0.1129,0.0215,0.0376,0.0484,0.1183,0.0108,0.0645,0.0645,0.0591,0.0484,0.0215,0.0484,0.043,0.0323,0.0538,uređen
ALA49557.1 ___nucleocapsid protein,0.0837,0.0,0.0352,0.0308,0.0264,0.0749,0.0088,0.0264,0.0881,0.0176,0.022,0.0881,0.0969,0.0529,0.0793,0.141,0.0881,0.0396,0.0,0.0,neuređen
ALA49568.1 ___nucleocapsid protein,0.0753,0.0,0.0645,0.0323,0.043,0.1129,0.0215,0.0376,0.0484,0.1183,0.0108,0.0645,0.0645,0.0591,0.0484,0.0215,0.0484,0.043,0.0323,0.0538,uređen
ALA49568.1 ___nucleocapsid protein,0.0837,0.0,0.0352,0.0308,0.0264,0.0749,0.0088,0.0264,0.0881,0.0176,0.022,0.0881,0.0969,0.0529,0.0793,0.141,0.0881,0.0396,0.0,0.0,neuređen
ALA49579.1 ___nucleocapsid protein,0.0753,0.0,0.0645,0.0323,0.043,0.1129,0.0215,0.0376,0.0484,0.1183,0.0108,0.0645,0.0645,0.0591,0.0484,0.0215,0.0484,0.043,0.0323,0.0538,uređen
