Naziv_proteina,molska_frakcija_za_A,molska_frakcija_za_C,molska_frakcija_za_D,molska_frakcija_za_E,molska_frakcija_za_F,molska_frakcija_za_G,molska_frakcija_za_H,molska_frakcija_za_I,molska_frakcija_za_K,molska_frakcija_za_L,molska_frakcija_za_M,molska_frakcija_za_N,molska_frakcija_za_P,molska_frakcija_za_Q,molska_frakcija_za_R,molska_frakcija_za_S,molska_frakcija_za_T,molska_frakcija_za_V,molska_frakcija_za_W,molska_frakcija_za_Y,Klasifikacija
ALN12279.1 ___virion spike glycoprotein precursor,0.095,0,0.055,0.06,0.01,0.05,0.045,0.025,0.04,0.04,0.015,0.075,0.075,0.04,0.03,0.15,0.145,0.04,0,0.01,neuređen
ALO75889.1 ___virion spike glycoprotein precursor,0.063,0.0252,0.0504,0.0483,0.0567,0.0903,0.0168,0.0756,0.0483,0.0924,0.0021,0.0483,0.0441,0.0399,0.0567,0.0357,0.0882,0.0588,0.0294,0.0294,uređen
ALO75889.1 ___virion spike glycoprotein precursor,0.095,0,0.055,0.06,0.01,0.05,0.045,0.025,0.04,0.04,0.015,0.075,0.075,0.04,0.03,0.15,0.145,0.04,0,0.01,neuređen
ALR82615.1 ___virion spike glycoprotein precursor,0.0651,0.0252,0.0504,0.0483,0.0567,0.0903,0.0168,0.0756,0.0483,0.0924,0.0021,0.0483,0.0441,0.0399,0.0567,0.0357,0.0861,0.0588,0.0294,0.0294,uređen
ALR82615.1 ___virion spike glycoprotein precursor,0.095,0,0.055,0.06,0.01,0.05,0.045,0.025,0.04,0.04,0.015,0.075,0.075,0.04,0.03,0.15,0.145,0.04,0,0.01,neuređen
ALR82624.1 ___virion spike glycoprotein precursor,0.063,0.0252,0.0504,0.0483,0.0567,0.0903,0.0168,0.0756,0.0483,0.0924,0.0021,0.0483,0.0441,0.0399,0.0567,0.0357,0.0882,0.0588,0.0294,0.0294,uređen
ALR82624.1 ___virion spike glycoprotein precursor,0.095,0,0.05,0.06,0.01,0.05,0.045,0.025,0.04,0.04,0.015,0.08,0.075,0.04,0.03,0.15,0.145,0.04,0,0.01,neuređen
ALR82633.1 ___virion spike glycoprotein precursor,0.063,0.0252,0.0504,0.0483,0.0567,0.0903,0.0168,0.0756,0.0483,0.0924,0.0021,0.0483,0.0441,0.0399,0.0567,0.0357,0.0882,0.0588,0.0294,0.0294,uređen
ALR82633.1 ___virion spike glycoprotein precursor,0.095,0,0.055,0.06,0.01,0.05,0.045,0.025,0.04,0.04,0.015,0.075,0.075,0.04,0.03,0.15,0.145,0.04,0,0.01,neuređen
ALR82642.1 ___virion spike glycoprotein precursor,0.063,0.0252,0.0504,0.0483,0.0567,0.0903,0.0168,0.0735,0.0483,0.0924,0.0021,0.0483,0.0441,0.0399,0.0567,0.0378,0.0882,0.0588,0.0294,0.0294,uređen
ALR82642.1 ___virion spike glycoprotein precursor,0.095,0,0.055,0.065,0.01,0.045,0.045,0.02,0.04,0.04,0.015,0.075,0.075,0.04,0.03,0.15,0.145,0.045,0,0.01,neuređen
ALR82651.1 ___virion spike glycoprotein precursor,0.063,0.0252,0.0504,0.0483,0.0567,0.0903,0.0168,0.0756,0.0483,0.0924,0.0021,0.0483,0.0441,0.0399,0.0567,0.0357,0.0882,0.0588,0.0294,0.0294,uređen
ALR82651.1 ___virion spike glycoprotein precursor,0.095,0,0.055,0.06,0.01,0.05,0.045,0.025,0.04,0.04,0.015,0.075,0.075,0.04,0.03,0.15,0.145,0.04,0,0.01,neuređen
ALR82660.1 ___virion spike glycoprotein precursor,0.0651,0.0252,0.0504,0.0483,0.0567,0.0903,0.0168,0.0756,0.0483,0.0924,0.0021,0.0483,0.0441,0.0399,0.0567,0.0357,0.0861,0.0588,0.0294,0.0294,uređen
ALR82660.1 ___virion spike glycoprotein precursor,0.095,0,0.055,0.06,0.01,0.05,0.045,0.025,0.04,0.04,0.015,0.075,0.075,0.04,0.03,0.15,0.145,0.04,0,0.01,neuređen
ALR82669.1 ___virion spike glycoprotein precursor,0.063,0.0252,0.0504,0.0483,0.0567,0.0903,0.0168,0.0756,0.0483,0.0924,0.0021,0.0483,0.0441,0.0399,0.0567,0.0357,0.0882,0.0588,0.0294,0.0294,uređen
ALR82669.1 ___virion spike glycoprotein precursor,0.095,0,0.055,0.06,0.01,0.05,0.045,0.025,0.04,0.04,0.015,0.075,0.075,0.04,0.03,0.15,0.145,0.04,0,0.01,neuređen
ALR82678.1 ___virion spike glycoprotein precursor,0.063,0.0252,0.0504,0.0483,0.0567,0.0903,0.0168,0.0756,0.0483,0.0924,0.0021,0.0483,0.0441,0.0399,0.0567,0.0357,0.0882,0.0588,0.0294,0.0294,uređen
ALR82678.1 ___virion spike glycoprotein precursor,0.095,0,0.055,0.06,0.01,0.05,0.045,0.025,0.04,0.04,0.015,0.075,0.075,0.04,0.03,0.15,0.145,0.04,0,0.01,neuređen
ALR82687.1 ___virion spike glycoprotein precursor,0.0651,0.0252,0.0504,0.0483,0.0567,0.0903,0.0168,0.0756,0.0483,0.0924,0.0021,0.0483,0.0441,0.0399,0.0567,0.0357,0.0882,0.0567,0.0294,0.0294,uređen
ALR82687.1 ___virion spike glycoprotein precursor,0.095,0,0.055,0.06,0.01,0.05,0.045,0.025,0.04,0.04,0.015,0.075,0.075,0.04,0.03,0.15,0.145,0.04,0,0.01,neuređen
ALR82696.1 ___virion spike glycoprotein precursor,0.0651,0.0252,0.0504,0.0483,0.0567,0.0903,0.0168,0.0756,0.0483,0.0924,0.0021,0.0483,0.0441,0.0399,0.0567,0.0357,0.0861,0.0588,0.0294,0.0294,uređen
ALR82696.1 ___virion spike glycoprotein precursor,0.095,0,0.055,0.06,0.01,0.05,0.045,0.025,0.04,0.04,0.015,0.075,0.075,0.04,0.03,0.15,0.145,0.04,0,0.01,neuređen
ALR82705.1 ___virion spike glycoprotein precursor,0.063,0.0252,0.0504,0.0483,0.0567,0.0903,0.0168,0.0756,0.0483,0.0924,0.0021,0.0483,0.0441,0.0399,0.0567,0.0357,0.0882,0.0588,0.0294,0.0294,uređen
ALR82705.1 ___virion spike glycoprotein precursor,0.095,0,0.055,0.06,0.01,0.05,0.045,0.025,0.04,0.04,0.015,0.075,0.075,0.04,0.03,0.15,0.145,0.04,0,0.01,neuređen
ALR82714.1 ___virion spike glycoprotein precursor,0.063,0.0252,0.0504,0.0483,0.0567,0.0903,0.0168,0.0756,0.0483,0.0924,0.0021,0.0483,0.0441,0.0399,0.0567,0.0357,0.0882,0.0588,0.0294,0.0294,uređen
ALR82714.1 ___virion spike glycoprotein precursor,0.095,0,0.055,0.06,0.01,0.05,0.045,0.025,0.04,0.04,0.015,0.075,0.07,0.04,0.03,0.155,0.145,0.04,0,0.01,neuređen
ALR82723.1 ___virion spike glycoprotein precursor,0.0672,0.0252,0.0483,0.0483,0.0567,0.0903,0.0168,0.0756,0.0483,0.0924,0.0021,0.0483,0.0441,0.0399,0.0567,0.0357,0.0861,0.0588,0.0294,0.0294,uređen
ALR82723.1 ___virion spike glycoprotein precursor,0.095,0,0.055,0.06,0.01,0.05,0.045,0.025,0.04,0.04,0.015,0.075,0.075,0.04,0.03,0.15,0.145,0.04,0,0.01,neuređen
ALR82732.1 ___virion spike glycoprotein precursor,0.0672,0.0252,0.0483,0.0483,0.0567,0.0903,0.0168,0.0756,0.0483,0.0924,0.0021,0.0483,0.0441,0.0399,0.0567,0.0357,0.0861,0.0588,0.0294,0.0294,uređen
ALR82732.1 ___virion spike glycoprotein precursor,0.095,0,0.055,0.06,0.01,0.05,0.045,0.025,0.04,0.04,0.015,0.075,0.075,0.04,0.03,0.15,0.145,0.04,0,0.01,neuređen
ALR82741.1 ___virion spike glycoprotein precursor,0.0636,0.0254,0.0508,0.0487,0.0551,0.0869,0.0169,0.0742,0.0487,0.0932,0.0021,0.0487,0.0445,0.0403,0.0593,0.036,0.089,0.0614,0.0297,0.0254,uređen
ALR82741.1 ___virion spike glycoprotein precursor,0.0931,0,0.0539,0.0588,0.0098,0.0539,0.0441,0.0245,0.0392,0.0392,0.0147,0.0735,0.0735,0.0392,0.0294,0.152,0.1422,0.0392,0,0.0196,neuređen
ALR82750.1 ___virion spike glycoprotein precursor,0.063,0.0252,0.0504,0.0483,0.0567,0.0903,0.0168,0.0756,0.0483,0.0924,0.0021,0.0483,0.0441,0.0399,0.0567,0.0357,0.0882,0.0588,0.0294,0.0294,uređen
ALR82750.1 ___virion spike glycoprotein precursor,0.095,0,0.055,0.06,0.01,0.05,0.045,0.025,0.04,0.04,0.015,0.075,0.075,0.04,0.03,0.15,0.145,0.04,0,0.01,neuređen
ALR82759.1 ___virion spike glycoprotein precursor,0.0672,0.0252,0.0483,0.0483,0.0567,0.0903,0.0168,0.0756,0.0483,0.0924,0.0021,0.0483,0.0441,0.0399,0.0567,0.0357,0.0861,0.0588,0.0294,0.0294,uređen
ALR82759.1 ___virion spike glycoprotein precursor,0.095,0,0.055,0.06,0.01,0.05,0.045,0.025,0.04,0.04,0.015,0.075,0.075,0.04,0.03,0.15,0.145,0.04,0,0.01,neuređen
ALR82768.1 ___virion spike glycoprotein precursor,0.0651,0.0252,0.0504,0.0483,0.0567,0.0903,0.0168,0.0756,0.0483,0.0924,0.0021,0.0483,0.0441,0.0399,0.0567,0.0357,0.0882,0.0567,0.0294,0.0294,uređen
ALR82768.1 ___virion spike glycoprotein precursor,0.095,0,0.055,0.06,0.01,0.05,0.045,0.025,0.04,0.04,0.015,0.075,0.075,0.04,0.03,0.15,0.145,0.04,0,0.01,neuređen
ALR82777.1 ___virion spike glycoprotein precursor,0.063,0.0252,0.0504,0.0483,0.0567,0.0903,0.0168,0.0756,0.0483,0.0924,0.0021,0.0483,0.0441,0.0399,0.0567,0.0357,0.0882,0.0588,0.0294,0.0294,uređen
ALR82777.1 ___virion spike glycoprotein precursor,0.095,0,0.055,0.06,0.01,0.05,0.045,0.025,0.04,0.04,0.015,0.075,0.075,0.04,0.03,0.15,0.145,0.04,0,0.01,neuređen
ALR82786.1 ___virion spike glycoprotein precursor,0.063,0.0252,0.0504,0.0483,0.0567,0.0903,0.0168,0.0756,0.0483,0.0924,0.0021,0.0483,0.0441,0.0399,0.0567,0.0357,0.0882,0.0588,0.0294,0.0294,uređen
ALR82786.1 ___virion spike glycoprotein precursor,0.095,0,0.055,0.06,0.01,0.05,0.045,0.025,0.04,0.04,0.015,0.075,0.075,0.04,0.03,0.15,0.145,0.04,0,0.01,neuređen
ALR82795.1 ___virion spike glycoprotein precursor,0.0651,0.0252,0.0504,0.0483,0.0567,0.0903,0.0168,0.0756,0.0483,0.0924,0.0021,0.0483,0.0441,0.0399,0.0567,0.0357,0.0882,0.0567,0.0294,0.0294,uređen
ALR82795.1 ___virion spike glycoprotein precursor,0.095,0,0.055,0.06,0.01,0.05,0.045,0.025,0.04,0.04,0.015,0.075,0.075,0.04,0.03,0.15,0.145,0.04,0,0.01,neuređen
ALR82804.1 ___virion spike glycoprotein precursor,0.063,0.0252,0.0504,0.0483,0.0567,0.0903,0.0168,0.0756,0.0483,0.0924,0.0021,0.0483,0.0441,0.0399,0.0567,0.0357,0.0882,0.0588,0.0294,0.0294,uređen
ALR82804.1 ___virion spike glycoprotein precursor,0.095,0,0.055,0.06,0.01,0.05,0.045,0.025,0.04,0.04,0.015,0.075,0.075,0.04,0.03,0.15,0.145,0.04,0,0.01,neuređen
ALR82813.1 ___virion spike glycoprotein precursor,0.063,0.0252,0.0504,0.0483,0.0567,0.0903,0.0168,0.0756,0.0483,0.0924,0.0021,0.0483,0.0441,0.0399,0.0567,0.0357,0.0882,0.0588,0.0294,0.0294,uređen
ALR82813.1 ___virion spike glycoprotein precursor,0.095,0,0.055,0.06,0.01,0.05,0.045,0.025,0.04,0.04,0.015,0.075,0.075,0.04,0.03,0.15,0.145,0.04,0,0.01,neuređen
ALR82822.1 ___virion spike glycoprotein precursor,0.063,0.0252,0.0504,0.0483,0.0567,0.0903,0.0168,0.0756,0.0483,0.0924,0.0021,0.0483,0.0441,0.0399,0.0567,0.0357,0.0882,0.0588,0.0294,0.0294,uređen
ALR82822.1 ___virion spike glycoprotein precursor,0.095,0,0.055,0.06,0.01,0.05,0.045,0.025,0.04,0.04,0.015,0.075,0.075,0.04,0.03,0.15,0.145,0.04,0,0.01,neuređen
ALR82831.1 ___virion spike glycoprotein precursor,0.0651,0.0252,0.0504,0.0483,0.0567,0.0903,0.0168,0.0756,0.0483,0.0924,0.0021,0.0483,0.0441,0.0399,0.0567,0.0357,0.0882,0.0567,0.0294,0.0294,uređen
ALR82831.1 ___virion spike glycoprotein precursor,0.095,0,0.055,0.06,0.01,0.05,0.045,0.025,0.04,0.04,0.015,0.075,0.075,0.04,0.03,0.15,0.145,0.04,0,0.01,neuređen
ALR82840.1 ___virion spike glycoprotein precursor,0.0632,0.0253,0.0505,0.0484,0.0568,0.0905,0.0168,0.0758,0.0463,0.0926,0.0021,0.0484,0.0442,0.04,0.0568,0.0358,0.0884,0.0589,0.0295,0.0295,uređen
ALR82840.1 ___virion spike glycoprotein precursor,0.0945,0,0.0547,0.0597,0.01,0.0498,0.0448,0.0249,0.0448,0.0398,0.0149,0.0697,0.0746,0.0398,0.0299,0.1542,0.1443,0.0398,0,0.01,neuređen
ALR82849.1 ___virion spike glycoprotein precursor,0.063,0.0252,0.0504,0.0483,0.0567,0.0903,0.0168,0.0756,0.0483,0.0924,0.0021,0.0483,0.0441,0.0399,0.0567,0.0357,0.0882,0.0588,0.0294,0.0294,uređen
ALR82849.1 ___virion spike glycoprotein precursor,0.095,0,0.055,0.06,0.01,0.05,0.045,0.025,0.04,0.04,0.015,0.075,0.075,0.04,0.03,0.15,0.145,0.04,0,0.01,neuređen
ALR82858.1 ___virion spike glycoprotein precursor,0.063,0.0252,0.0504,0.0483,0.0567,0.0903,0.0168,0.0756,0.0483,0.0924,0.0021,0.0483,0.0441,0.0399,0.0567,0.0357,0.0882,0.0588,0.0294,0.0294,uređen
ALR82858.1 ___virion spike glycoprotein precursor,0.095,0,0.055,0.06,0.01,0.05,0.045,0.02,0.04,0.04,0.015,0.075,0.075,0.04,0.03,0.15,0.145,0.045,0,0.01,neuređen
ALR82867.1 ___virion spike glycoprotein precursor,0.063,0.0252,0.0504,0.0483,0.0567,0.0903,0.0168,0.0756,0.0483,0.0924,0.0021,0.0483,0.0441,0.0399,0.0567,0.0357,0.0882,0.0588,0.0294,0.0294,uređen
ALR82867.1 ___virion spike glycoprotein precursor,0.095,0,0.055,0.06,0.01,0.05,0.045,0.025,0.04,0.04,0.015,0.075,0.075,0.04,0.03,0.15,0.145,0.04,0,0.01,neuređen
ALR82876.1 ___virion spike glycoprotein precursor,0.063,0.0252,0.0504,0.0483,0.0567,0.0903,0.0168,0.0756,0.0483,0.0924,0.0021,0.0483,0.0441,0.0399,0.0567,0.0357,0.0882,0.0588,0.0294,0.0294,uređen
ALR82876.1 ___virion spike glycoprotein precursor,0.095,0,0.055,0.06,0.01,0.05,0.045,0.02,0.04,0.04,0.015,0.075,0.075,0.04,0.03,0.15,0.145,0.045,0,0.01,neuređen
ALR82885.1 ___virion spike glycoprotein precursor,0.063,0.0252,0.0504,0.0483,0.0567,0.0903,0.0168,0.0756,0.0483,0.0924,0.0021,0.0483,0.0441,0.0399,0.0567,0.0357,0.0882,0.0588,0.0294,0.0294,uređen
ALR82885.1 ___virion spike glycoprotein precursor,0.095,0,0.055,0.06,0.01,0.05,0.045,0.025,0.04,0.04,0.015,0.075,0.075,0.04,0.03,0.15,0.145,0.04,0,0.01,neuređen
ALR82894.1 ___virion spike glycoprotein precursor,0.063,0.0252,0.0504,0.0483,0.0567,0.0903,0.0168,0.0756,0.0483,0.0924,0.0021,0.0483,0.0441,0.0399,0.0567,0.0357,0.0882,0.0588,0.0294,0.0294,uređen
ALR82894.1 ___virion spike glycoprotein precursor,0.095,0,0.055,0.06,0.01,0.05,0.045,0.025,0.04,0.04,0.015,0.075,0.075,0.04,0.03,0.15,0.145,0.04,0,0.01,neuređen
ALR82903.1 ___virion spike glycoprotein precursor,0.063,0.0252,0.0504,0.0483,0.0567,0.0903,0.0168,0.0756,0.0483,0.0924,0.0021,0.0483,0.0441,0.0399,0.0567,0.0357,0.0882,0.0588,0.0294,0.0294,uređen
ALR82903.1 ___virion spike glycoprotein precursor,0.095,0,0.055,0.06,0.01,0.05,0.045,0.025,0.04,0.04,0.015,0.075,0.075,0.04,0.03,0.15,0.145,0.04,0,0.01,neuređen
ALR82912.1 ___virion spike glycoprotein precursor,0.063,0.0252,0.0504,0.0483,0.0567,0.0903,0.0168,0.0756,0.0483,0.0924,0.0021,0.0483,0.0441,0.0399,0.0567,0.0357,0.0882,0.0588,0.0294,0.0294,uređen
ALR82912.1 ___virion spike glycoprotein precursor,0.095,0,0.055,0.06,0.01,0.05,0.045,0.02,0.04,0.04,0.015,0.075,0.075,0.04,0.03,0.15,0.145,0.045,0,0.01,neuređen
ALR82921.1 ___virion spike glycoprotein precursor,0.063,0.0252,0.0504,0.0483,0.0567,0.0903,0.0168,0.0756,0.0483,0.0924,0.0021,0.0483,0.0441,0.0399,0.0567,0.0357,0.0882,0.0588,0.0294,0.0294,uređen
ALR82921.1 ___virion spike glycoprotein precursor,0.095,0,0.055,0.06,0.01,0.05,0.045,0.025,0.04,0.04,0.015,0.075,0.075,0.04,0.03,0.15,0.145,0.04,0,0.01,neuređen
ALR82930.1 ___virion spike glycoprotein precursor,0.063,0.0252,0.0504,0.0483,0.0567,0.0903,0.0168,0.0756,0.0483,0.0924,0.0021,0.0483,0.0441,0.0399,0.0567,0.0357,0.0882,0.0588,0.0294,0.0294,uređen
ALR82930.1 ___virion spike glycoprotein precursor,0.095,0,0.055,0.06,0.01,0.05,0.045,0.025,0.04,0.04,0.015,0.075,0.075,0.04,0.03,0.15,0.145,0.04,0,0.01,neuređen
ALR82939.1 ___virion spike glycoprotein precursor,0.0651,0.0252,0.0504,0.0483,0.0567,0.0903,0.0168,0.0756,0.0483,0.0924,0.0021,0.0483,0.0441,0.0399,0.0567,0.0357,0.0861,0.0588,0.0294,0.0294,uređen
ALR82939.1 ___virion spike glycoprotein precursor,0.095,0,0.055,0.06,0.01,0.05,0.045,0.025,0.04,0.04,0.015,0.075,0.075,0.04,0.03,0.15,0.145,0.04,0,0.01,neuređen
ALR82948.1 ___virion spike glycoprotein precursor,0.063,0.0252,0.0504,0.0483,0.0567,0.0903,0.0168,0.0735,0.0483,0.0924,0.0021,0.0483,0.0441,0.0399,0.0567,0.0378,0.0882,0.0588,0.0294,0.0294,uređen
ALR82948.1 ___virion spike glycoprotein precursor,0.095,0,0.055,0.06,0.01,0.05,0.045,0.025,0.04,0.04,0.015,0.075,0.075,0.04,0.03,0.15,0.145,0.04,0,0.01,neuređen
ALR82957.1 ___virion spike glycoprotein precursor,0.063,0.0252,0.0504,0.0483,0.0567,0.0903,0.0168,0.0756,0.0483,0.0924,0.0021,0.0483,0.0441,0.0399,0.0567,0.0357,0.0882,0.0588,0.0294,0.0294,uređen
ALR82957.1 ___virion spike glycoprotein precursor,0.095,0,0.055,0.06,0.01,0.05,0.045,0.025,0.04,0.04,0.015,0.075,0.075,0.04,0.03,0.15,0.145,0.04,0,0.01,neuređen
ALR82966.1 ___virion spike glycoprotein precursor,0.063,0.0252,0.0504,0.0483,0.0567,0.0903,0.0168,0.0756,0.0483,0.0924,0.0021,0.0483,0.0441,0.0399,0.0567,0.0357,0.0882,0.0588,0.0294,0.0294,uređen
ALR82966.1 ___virion spike glycoprotein precursor,0.095,0,0.055,0.06,0.01,0.05,0.045,0.025,0.04,0.04,0.015,0.075,0.075,0.04,0.03,0.15,0.145,0.04,0,0.01,neuređen
ALR82975.1 ___virion spike glycoprotein precursor,0.063,0.0252,0.0504,0.0483,0.0567,0.0903,0.0168,0.0756,0.0483,0.0924,0.0021,0.0483,0.0441,0.0399,0.0567,0.0357,0.0882,0.0588,0.0294,0.0294,uređen
ALR82975.1 ___virion spike glycoprotein precursor,0.095,0,0.055,0.06,0.01,0.05,0.045,0.02,0.04,0.04,0.015,0.075,0.075,0.04,0.03,0.15,0.145,0.045,0,0.01,neuređen
ALR82984.1 ___virion spike glycoprotein precursor,0.063,0.0252,0.0504,0.0483,0.0567,0.0903,0.0168,0.0756,0.0483,0.0924,0.0021,0.0483,0.0441,0.0399,0.0567,0.0357,0.0882,0.0588,0.0294,0.0294,uređen
ALR82984.1 ___virion spike glycoprotein precursor,0.095,0,0.055,0.06,0.01,0.05,0.045,0.02,0.04,0.04,0.015,0.075,0.075,0.04,0.03,0.15,0.145,0.045,0,0.01,neuređen
ALR82993.1 ___virion spike glycoprotein precursor,0.063,0.0252,0.0504,0.0483,0.0567,0.0903,0.0168,0.0756,0.0483,0.0924,0.0021,0.0483,0.0441,0.0399,0.0567,0.0357,0.0882,0.0588,0.0294,0.0294,uređen
ALR82993.1 ___virion spike glycoprotein precursor,0.095,0,0.055,0.06,0.01,0.05,0.045,0.025,0.04,0.04,0.015,0.075,0.075,0.04,0.03,0.15,0.145,0.04,0,0.01,neuređen
ALR83002.1 ___virion spike glycoprotein precursor,0.0654,0.0253,0.0506,0.0485,0.057,0.0886,0.0169,0.0759,0.0485,0.0907,0.0021,0.0485,0.0443,0.0401,0.057,0.0359,0.0865,0.0591,0.0295,0.0295,uređen
ALR83002.1 ___virion spike glycoprotein precursor,0.0941,0,0.0545,0.0594,0.0099,0.0545,0.0446,0.0248,0.0396,0.0396,0.0149,0.0743,0.0792,0.0396,0.0297,0.1485,0.1436,0.0396,0,0.0099,neuređen
ALR83011.1 ___virion spike glycoprotein precursor,0.063,0.0252,0.0504,0.0483,0.0567,0.0903,0.0168,0.0756,0.0483,0.0924,0.0021,0.0483,0.0441,0.0399,0.0567,0.0357,0.0882,0.0588,0.0294,0.0294,uređen
ALR83011.1 ___virion spike glycoprotein precursor,0.095,0,0.055,0.06,0.01,0.05,0.045,0.02,0.04,0.04,0.015,0.075,0.075,0.04,0.03,0.15,0.145,0.045,0,0.01,neuređen
ALR83020.1 ___virion spike glycoprotein precursor,0.063,0.0252,0.0504,0.0483,0.0567,0.0903,0.0168,0.0756,0.0504,0.0924,0.0021,0.0483,0.0441,0.0399,0.0546,0.0357,0.0882,0.0588,0.0294,0.0294,uređen
ALR83020.1 ___virion spike glycoprotein precursor,0.095,0,0.055,0.06,0.01,0.05,0.045,0.025,0.04,0.04,0.015,0.075,0.075,0.04,0.03,0.15,0.145,0.04,0,0.01,neuređen
ALR83029.1 ___virion spike glycoprotein precursor,0.063,0.0252,0.0504,0.0483,0.0567,0.0903,0.0168,0.0756,0.0483,0.0924,0.0021,0.0483,0.0441,0.0399,0.0567,0.0357,0.0882,0.0588,0.0294,0.0294,uređen
ALR83029.1 ___virion spike glycoprotein precursor,0.095,0,0.055,0.06,0.01,0.05,0.045,0.025,0.04,0.04,0.015,0.075,0.075,0.04,0.03,0.15,0.145,0.04,0,0.01,neuređen
ALR83038.1 ___virion spike glycoprotein precursor,0.063,0.0252,0.0504,0.0483,0.0567,0.0903,0.0168,0.0756,0.0483,0.0924,0.0021,0.0483,0.0441,0.0399,0.0567,0.0357,0.0882,0.0588,0.0294,0.0294,uređen
ALR83038.1 ___virion spike glycoprotein precursor,0.095,0,0.055,0.06,0.01,0.05,0.045,0.025,0.04,0.04,0.015,0.075,0.075,0.04,0.03,0.15,0.145,0.04,0,0.01,neuređen
ALR83047.1 ___virion spike glycoprotein precursor,0.063,0.0252,0.0504,0.0483,0.0567,0.0903,0.0168,0.0756,0.0483,0.0924,0.0021,0.0483,0.0441,0.0399,0.0567,0.0357,0.0882,0.0588,0.0294,0.0294,uređen
ALR83047.1 ___virion spike glycoprotein precursor,0.095,0,0.055,0.06,0.01,0.05,0.045,0.025,0.04,0.04,0.015,0.075,0.075,0.04,0.03,0.15,0.145,0.04,0,0.01,neuređen
ALR83056.1 ___virion spike glycoprotein precursor,0.063,0.0252,0.0504,0.0483,0.0567,0.0903,0.0168,0.0756,0.0483,0.0924,0.0021,0.0483,0.0441,0.0399,0.0567,0.0357,0.0882,0.0588,0.0294,0.0294,uređen
ALR83056.1 ___virion spike glycoprotein precursor,0.095,0,0.055,0.06,0.01,0.05,0.045,0.02,0.04,0.04,0.015,0.075,0.075,0.04,0.03,0.15,0.145,0.045,0,0.01,neuređen
ALR83065.1 ___virion spike glycoprotein precursor,0.063,0.0252,0.0504,0.0483,0.0567,0.0903,0.0168,0.0756,0.0483,0.0924,0.0021,0.0483,0.0441,0.0399,0.0567,0.0357,0.0882,0.0588,0.0294,0.0294,uređen
ALR83065.1 ___virion spike glycoprotein precursor,0.095,0,0.055,0.06,0.01,0.05,0.045,0.02,0.04,0.04,0.015,0.075,0.075,0.04,0.03,0.15,0.145,0.045,0,0.01,neuređen
ALR83074.1 ___virion spike glycoprotein precursor,0.063,0.0252,0.0504,0.0483,0.0567,0.0903,0.0168,0.0756,0.0483,0.0924,0.0021,0.0483,0.0441,0.0399,0.0567,0.0357,0.0882,0.0588,0.0294,0.0294,uređen
ALR83074.1 ___virion spike glycoprotein precursor,0.095,0,0.055,0.06,0.01,0.05,0.045,0.025,0.04,0.04,0.015,0.075,0.075,0.04,0.03,0.15,0.145,0.04,0,0.01,neuređen
ALR83083.1 ___virion spike glycoprotein precursor,0.063,0.0252,0.0504,0.0483,0.0567,0.0903,0.0168,0.0777,0.0483,0.0924,0.0021,0.0483,0.0441,0.0399,0.0567,0.0357,0.0882,0.0567,0.0294,0.0294,uređen
ALR83083.1 ___virion spike glycoprotein precursor,0.095,0,0.055,0.06,0.01,0.05,0.045,0.025,0.04,0.04,0.015,0.075,0.075,0.04,0.03,0.15,0.145,0.04,0,0.01,neuređen
ALR83092.1 ___virion spike glycoprotein precursor,0.063,0.0252,0.0504,0.0483,0.0567,0.0903,0.0168,0.0756,0.0483,0.0924,0.0021,0.0483,0.0441,0.0399,0.0567,0.0357,0.0882,0.0588,0.0294,0.0294,uređen
ALR83092.1 ___virion spike glycoprotein precursor,0.095,0,0.055,0.06,0.01,0.05,0.045,0.025,0.04,0.04,0.015,0.075,0.075,0.04,0.03,0.15,0.145,0.04,0,0.01,neuređen
ALR83101.1 ___virion spike glycoprotein precursor,0.063,0.0252,0.0504,0.0483,0.0567,0.0903,0.0168,0.0756,0.0483,0.0924,0.0021,0.0483,0.0441,0.0399,0.0567,0.0357,0.0882,0.0588,0.0294,0.0294,uređen
ALR83101.1 ___virion spike glycoprotein precursor,0.095,0,0.055,0.06,0.01,0.05,0.045,0.025,0.04,0.04,0.015,0.075,0.075,0.04,0.03,0.15,0.145,0.04,0,0.01,neuređen
ALR83110.1 ___virion spike glycoprotein precursor,0.063,0.0252,0.0504,0.0483,0.0567,0.0903,0.0168,0.0756,0.0483,0.0924,0.0021,0.0483,0.0441,0.0399,0.0567,0.0357,0.0882,0.0588,0.0294,0.0294,uređen
ALR83110.1 ___virion spike glycoprotein precursor,0.095,0,0.055,0.06,0.01,0.05,0.045,0.025,0.04,0.04,0.015,0.075,0.075,0.04,0.03,0.15,0.145,0.04,0,0.01,neuređen
ALR83119.1 ___virion spike glycoprotein precursor,0.063,0.0252,0.0504,0.0483,0.0567,0.0903,0.0168,0.0756,0.0483,0.0924,0.0021,0.0483,0.0441,0.0399,0.0567,0.0357,0.0882,0.0588,0.0294,0.0294,uređen
ALR83119.1 ___virion spike glycoprotein precursor,0.095,0,0.055,0.06,0.01,0.05,0.045,0.02,0.04,0.04,0.015,0.075,0.075,0.04,0.03,0.15,0.145,0.045,0,0.01,neuređen
