Naziv_proteina,molska_frakcija_A_uredjen,molska_frakcija_A_neuredjen,frakcijska_razlika_A,molska_frakcija_C_uredjen,molska_frakcija_C_neuredjen,frakcijska_razlika_C,molska_frakcija_D_uredjen,molska_frakcija_D_neuredjen,frakcijska_razlika_D,molska_frakcija_E_uredjen,molska_frakcija_E_neuredjen,frakcijska_razlika_E,molska_frakcija_F_uredjen,molska_frakcija_F_neuredjen,frakcijska_razlika_F,molska_frakcija_G_uredjen,molska_frakcija_G_neuredjen,frakcijska_razlika_G,molska_frakcija_H_uredjen,molska_frakcija_H_neuredjen,frakcijska_razlika_H,molska_frakcija_I_uredjen,molska_frakcija_I_neuredjen,frakcijska_razlika_I,molska_frakcija_K_uredjen,molska_frakcija_K_neuredjen,frakcijska_razlika_K,molska_frakcija_L_uredjen,molska_frakcija_L_neuredjen,frakcijska_razlika_L,molska_frakcija_M_uredjen,molska_frakcija_M_neuredjen,frakcijska_razlika_M,molska_frakcija_N_uredjen,molska_frakcija_N_neuredjen,frakcijska_razlika_N,molska_frakcija_P_uredjen,molska_frakcija_P_neuredjen,frakcijska_razlika_P,molska_frakcija_Q_uredjen,molska_frakcija_Q_neuredjen,frakcijska_razlika_Q,molska_frakcija_R_uredjen,molska_frakcija_R_neuredjen,frakcijska_razlika_R,molska_frakcija_S_uredjen,molska_frakcija_S_neuredjen,frakcijska_razlika_S,molska_frakcija_T_uredjen,molska_frakcija_T_neuredjen,frakcijska_razlika_T,molska_frakcija_V_uredjen,molska_frakcija_V_neuredjen,frakcijska_razlika_V,molska_frakcija_W_uredjen,molska_frakcija_W_neuredjen,frakcijska_razlika_W,molska_frakcija_Y_uredjen,molska_frakcija_Y_neuredjen,frakcijska_razlika_Y
ALR82641.1 ___matrix protein,0.0647,0.08,-0.1915,0.01,0.0,0.0,0.0547,0.048,0.1401,0.0199,0.04,-0.5025,0.0398,0.016,1.4876,0.0547,0.08,-0.3159,0.0199,0.024,-0.1708,0.0896,0.064,0.3993,0.0597,0.048,0.2438,0.1194,0.072,0.6584,0.0299,0.016,0.8657,0.0299,0.064,-0.5336,0.0995,0.136,-0.2684,0.0547,0.0,0.0,0.0199,0.056,-0.6446,0.0348,0.12,-0.7098,0.0945,0.08,0.1816,0.0746,0.04,0.8657,0.01,0.0,0.0,0.0199,0.016,0.2438
ALR82650.1 ___matrix protein,0.0647,0.08,-0.1915,0.01,0.0,0.0,0.0547,0.048,0.1401,0.0199,0.04,-0.5025,0.0398,0.016,1.4876,0.0547,0.08,-0.3159,0.0199,0.024,-0.1708,0.0896,0.064,0.3993,0.0597,0.048,0.2438,0.1194,0.072,0.6584,0.0299,0.016,0.8657,0.0299,0.064,-0.5336,0.0995,0.136,-0.2684,0.0547,0.0,0.0,0.0199,0.056,-0.6446,0.0348,0.12,-0.7098,0.0945,0.08,0.1816,0.0746,0.04,0.8657,0.01,0.0,0.0,0.0199,0.016,0.2438
ALR82659.1 ___matrix protein,0.0647,0.08,-0.1915,0.01,0.0,0.0,0.0547,0.048,0.1401,0.0199,0.04,-0.5025,0.0398,0.016,1.4876,0.0547,0.08,-0.3159,0.0199,0.024,-0.1708,0.0896,0.064,0.3993,0.0597,0.048,0.2438,0.1194,0.072,0.6584,0.0299,0.016,0.8657,0.0299,0.064,-0.5336,0.0995,0.136,-0.2684,0.0547,0.0,0.0,0.0199,0.056,-0.6446,0.0348,0.12,-0.7098,0.0945,0.08,0.1816,0.0746,0.04,0.8657,0.01,0.0,0.0,0.0199,0.016,0.2438
ALR82668.1 ___matrix protein,0.0647,0.08,-0.1915,0.01,0.0,0.0,0.0547,0.048,0.1401,0.0199,0.04,-0.5025,0.0398,0.016,1.4876,0.0547,0.08,-0.3159,0.0199,0.024,-0.1708,0.0896,0.064,0.3993,0.0597,0.048,0.2438,0.1194,0.072,0.6584,0.0299,0.016,0.8657,0.0299,0.064,-0.5336,0.0995,0.136,-0.2684,0.0547,0.0,0.0,0.0199,0.056,-0.6446,0.0348,0.12,-0.7098,0.0945,0.08,0.1816,0.0746,0.04,0.8657,0.01,0.0,0.0,0.0199,0.016,0.2438
ALR82677.1 ___matrix protein,0.0647,0.08,-0.1915,0.01,0.0,0.0,0.0547,0.048,0.1401,0.0199,0.04,-0.5025,0.0398,0.016,1.4876,0.0547,0.08,-0.3159,0.0199,0.024,-0.1708,0.0896,0.064,0.3993,0.0597,0.048,0.2438,0.1194,0.072,0.6584,0.0299,0.016,0.8657,0.0299,0.064,-0.5336,0.0995,0.136,-0.2684,0.0547,0.0,0.0,0.0199,0.056,-0.6446,0.0348,0.12,-0.7098,0.0945,0.08,0.1816,0.0746,0.04,0.8657,0.01,0.0,0.0,0.0199,0.016,0.2438
ALR82686.1 ___matrix protein,0.0647,0.08,-0.1915,0.01,0.0,0.0,0.0547,0.048,0.1401,0.0199,0.04,-0.5025,0.0398,0.016,1.4876,0.0547,0.08,-0.3159,0.0199,0.024,-0.1708,0.0896,0.064,0.3993,0.0597,0.048,0.2438,0.1194,0.072,0.6584,0.0299,0.016,0.8657,0.0299,0.064,-0.5336,0.0995,0.136,-0.2684,0.0547,0.0,0.0,0.0199,0.056,-0.6446,0.0348,0.12,-0.7098,0.0945,0.08,0.1816,0.0746,0.04,0.8657,0.01,0.0,0.0,0.0199,0.016,0.2438
ALR82695.1 ___matrix protein,0.0647,0.08,-0.1915,0.01,0.0,0.0,0.0547,0.048,0.1401,0.0199,0.04,-0.5025,0.0398,0.016,1.4876,0.0547,0.08,-0.3159,0.0199,0.024,-0.1708,0.0896,0.064,0.3993,0.0597,0.048,0.2438,0.1194,0.072,0.6584,0.0299,0.016,0.8657,0.0299,0.064,-0.5336,0.0995,0.136,-0.2684,0.0547,0.0,0.0,0.0199,0.056,-0.6446,0.0348,0.12,-0.7098,0.0945,0.08,0.1816,0.0746,0.04,0.8657,0.01,0.0,0.0,0.0199,0.016,0.2438
ALR82704.1 ___matrix protein,0.0647,0.08,-0.1915,0.01,0.0,0.0,0.0547,0.048,0.1401,0.0199,0.04,-0.5025,0.0398,0.016,1.4876,0.0547,0.08,-0.3159,0.0199,0.024,-0.1708,0.0896,0.064,0.3993,0.0597,0.048,0.2438,0.1194,0.072,0.6584,0.0299,0.016,0.8657,0.0299,0.064,-0.5336,0.0995,0.136,-0.2684,0.0547,0.0,0.0,0.0199,0.056,-0.6446,0.0348,0.12,-0.7098,0.0945,0.08,0.1816,0.0746,0.04,0.8657,0.01,0.0,0.0,0.0199,0.016,0.2438
ALR82713.1 ___matrix protein,0.0647,0.08,-0.1915,0.01,0.0,0.0,0.0547,0.048,0.1401,0.0199,0.04,-0.5025,0.0398,0.016,1.4876,0.0547,0.08,-0.3159,0.0199,0.024,-0.1708,0.0896,0.064,0.3993,0.0597,0.048,0.2438,0.1194,0.072,0.6584,0.0299,0.016,0.8657,0.0299,0.064,-0.5336,0.0995,0.136,-0.2684,0.0547,0.0,0.0,0.0199,0.056,-0.6446,0.0348,0.12,-0.7098,0.0945,0.08,0.1816,0.0746,0.04,0.8657,0.01,0.0,0.0,0.0199,0.016,0.2438
ALR82722.1 ___matrix protein,0.0647,0.08,-0.1915,0.01,0.0,0.0,0.0547,0.048,0.1401,0.0199,0.04,-0.5025,0.0398,0.016,1.4876,0.0547,0.08,-0.3159,0.0199,0.024,-0.1708,0.0896,0.064,0.3993,0.0597,0.048,0.2438,0.1194,0.072,0.6584,0.0299,0.016,0.8657,0.0299,0.064,-0.5336,0.0995,0.136,-0.2684,0.0547,0.0,0.0,0.0199,0.056,-0.6446,0.0348,0.12,-0.7098,0.0945,0.08,0.1816,0.0746,0.04,0.8657,0.01,0.0,0.0,0.0199,0.016,0.2438
ALR82731.1 ___matrix protein,0.0647,0.08,-0.1915,0.01,0.0,0.0,0.0547,0.048,0.1401,0.0199,0.04,-0.5025,0.0398,0.016,1.4876,0.0547,0.08,-0.3159,0.0199,0.024,-0.1708,0.0896,0.064,0.3993,0.0597,0.048,0.2438,0.1194,0.072,0.6584,0.0299,0.016,0.8657,0.0299,0.064,-0.5336,0.0995,0.136,-0.2684,0.0547,0.0,0.0,0.0199,0.056,-0.6446,0.0348,0.12,-0.7098,0.0945,0.08,0.1816,0.0746,0.04,0.8657,0.01,0.0,0.0,0.0199,0.016,0.2438
ALR82740.1 ___matrix protein,0.0647,0.08,-0.1915,0.01,0.0,0.0,0.0547,0.048,0.1401,0.0199,0.04,-0.5025,0.0398,0.016,1.4876,0.0547,0.08,-0.3159,0.0199,0.024,-0.1708,0.0896,0.064,0.3993,0.0597,0.048,0.2438,0.1194,0.072,0.6584,0.0299,0.016,0.8657,0.0299,0.064,-0.5336,0.0995,0.136,-0.2684,0.0547,0.0,0.0,0.0199,0.056,-0.6446,0.0348,0.12,-0.7098,0.0945,0.08,0.1816,0.0746,0.04,0.8657,0.01,0.0,0.0,0.0199,0.016,0.2438
ALR82749.1 ___matrix protein,0.0647,0.08,-0.1915,0.01,0.0,0.0,0.0547,0.048,0.1401,0.0199,0.04,-0.5025,0.0398,0.016,1.4876,0.0547,0.08,-0.3159,0.0199,0.024,-0.1708,0.0896,0.064,0.3993,0.0597,0.048,0.2438,0.1194,0.072,0.6584,0.0299,0.016,0.8657,0.0299,0.064,-0.5336,0.0995,0.136,-0.2684,0.0547,0.0,0.0,0.0199,0.056,-0.6446,0.0348,0.12,-0.7098,0.0945,0.08,0.1816,0.0746,0.04,0.8657,0.01,0.0,0.0,0.0199,0.016,0.2438
ALR82758.1 ___matrix protein,0.0647,0.08,-0.1915,0.01,0.0,0.0,0.0547,0.048,0.1401,0.0199,0.04,-0.5025,0.0398,0.016,1.4876,0.0547,0.08,-0.3159,0.0199,0.024,-0.1708,0.0896,0.064,0.3993,0.0597,0.048,0.2438,0.1194,0.072,0.6584,0.0299,0.016,0.8657,0.0299,0.064,-0.5336,0.0995,0.136,-0.2684,0.0547,0.0,0.0,0.0199,0.056,-0.6446,0.0348,0.12,-0.7098,0.0945,0.08,0.1816,0.0746,0.04,0.8657,0.01,0.0,0.0,0.0199,0.016,0.2438
ALR82767.1 ___matrix protein,0.0647,0.08,-0.1915,0.01,0.0,0.0,0.0547,0.048,0.1401,0.0199,0.04,-0.5025,0.0398,0.016,1.4876,0.0547,0.08,-0.3159,0.0199,0.024,-0.1708,0.0896,0.064,0.3993,0.0597,0.048,0.2438,0.1194,0.072,0.6584,0.0299,0.016,0.8657,0.0299,0.064,-0.5336,0.0995,0.136,-0.2684,0.0547,0.0,0.0,0.0199,0.056,-0.6446,0.0348,0.12,-0.7098,0.0945,0.08,0.1816,0.0746,0.04,0.8657,0.01,0.0,0.0,0.0199,0.016,0.2438
ALR82776.1 ___matrix protein,0.0647,0.08,-0.1915,0.01,0.0,0.0,0.0547,0.048,0.1401,0.0199,0.04,-0.5025,0.0398,0.016,1.4876,0.0547,0.08,-0.3159,0.0199,0.024,-0.1708,0.0896,0.064,0.3993,0.0597,0.048,0.2438,0.1194,0.072,0.6584,0.0299,0.016,0.8657,0.0299,0.064,-0.5336,0.0995,0.136,-0.2684,0.0547,0.0,0.0,0.0199,0.056,-0.6446,0.0348,0.12,-0.7098,0.0945,0.08,0.1816,0.0746,0.04,0.8657,0.01,0.0,0.0,0.0199,0.016,0.2438
ALR82785.1 ___matrix protein,0.0647,0.08,-0.1915,0.01,0.0,0.0,0.0547,0.048,0.1401,0.0199,0.04,-0.5025,0.0398,0.016,1.4876,0.0547,0.08,-0.3159,0.0199,0.024,-0.1708,0.0896,0.064,0.3993,0.0597,0.048,0.2438,0.1194,0.072,0.6584,0.0299,0.016,0.8657,0.0299,0.064,-0.5336,0.0995,0.136,-0.2684,0.0547,0.0,0.0,0.0199,0.056,-0.6446,0.0348,0.12,-0.7098,0.0945,0.08,0.1816,0.0746,0.04,0.8657,0.01,0.0,0.0,0.0199,0.016,0.2438
ALR82794.1 ___matrix protein,0.0647,0.08,-0.1915,0.01,0.0,0.0,0.0547,0.048,0.1401,0.0199,0.04,-0.5025,0.0398,0.016,1.4876,0.0547,0.08,-0.3159,0.0199,0.024,-0.1708,0.0896,0.064,0.3993,0.0597,0.048,0.2438,0.1194,0.072,0.6584,0.0299,0.016,0.8657,0.0299,0.064,-0.5336,0.0995,0.136,-0.2684,0.0547,0.0,0.0,0.0199,0.056,-0.6446,0.0348,0.12,-0.7098,0.0945,0.08,0.1816,0.0746,0.04,0.8657,0.01,0.0,0.0,0.0199,0.016,0.2438
ALR82803.1 ___matrix protein,0.0647,0.08,-0.1915,0.01,0.0,0.0,0.0547,0.048,0.1401,0.0199,0.04,-0.5025,0.0398,0.016,1.4876,0.0547,0.08,-0.3159,0.0199,0.024,-0.1708,0.0896,0.064,0.3993,0.0597,0.048,0.2438,0.1194,0.072,0.6584,0.0299,0.016,0.8657,0.0299,0.064,-0.5336,0.0995,0.136,-0.2684,0.0547,0.0,0.0,0.0199,0.056,-0.6446,0.0348,0.12,-0.7098,0.0945,0.08,0.1816,0.0746,0.04,0.8657,0.01,0.0,0.0,0.0199,0.016,0.2438
ALR82812.1 ___matrix protein,0.0647,0.08,-0.1915,0.01,0.0,0.0,0.0547,0.048,0.1401,0.0199,0.04,-0.5025,0.0398,0.016,1.4876,0.0547,0.08,-0.3159,0.0199,0.024,-0.1708,0.0896,0.064,0.3993,0.0597,0.048,0.2438,0.1194,0.072,0.6584,0.0299,0.016,0.8657,0.0299,0.064,-0.5336,0.0995,0.136,-0.2684,0.0547,0.0,0.0,0.0199,0.056,-0.6446,0.0348,0.12,-0.7098,0.0945,0.08,0.1816,0.0746,0.04,0.8657,0.01,0.0,0.0,0.0199,0.016,0.2438
ALR82821.1 ___matrix protein,0.0647,0.08,-0.1915,0.01,0.0,0.0,0.0547,0.048,0.1401,0.0199,0.04,-0.5025,0.0398,0.016,1.4876,0.0547,0.08,-0.3159,0.0199,0.024,-0.1708,0.0896,0.064,0.3993,0.0597,0.048,0.2438,0.1194,0.072,0.6584,0.0299,0.016,0.8657,0.0299,0.064,-0.5336,0.0995,0.136,-0.2684,0.0547,0.0,0.0,0.0199,0.056,-0.6446,0.0348,0.12,-0.7098,0.0945,0.08,0.1816,0.0746,0.04,0.8657,0.01,0.0,0.0,0.0199,0.016,0.2438
ALR82830.1 ___matrix protein,0.0647,0.08,-0.1915,0.01,0.0,0.0,0.0547,0.048,0.1401,0.0199,0.04,-0.5025,0.0398,0.016,1.4876,0.0547,0.08,-0.3159,0.0199,0.024,-0.1708,0.0896,0.064,0.3993,0.0597,0.048,0.2438,0.1194,0.072,0.6584,0.0299,0.016,0.8657,0.0299,0.064,-0.5336,0.0995,0.136,-0.2684,0.0547,0.0,0.0,0.0199,0.056,-0.6446,0.0348,0.12,-0.7098,0.0945,0.08,0.1816,0.0746,0.04,0.8657,0.01,0.0,0.0,0.0199,0.016,0.2438
ALR82839.1 ___matrix protein,0.0647,0.08,-0.1915,0.01,0.0,0.0,0.0547,0.048,0.1401,0.0199,0.04,-0.5025,0.0398,0.016,1.4876,0.0547,0.08,-0.3159,0.0199,0.024,-0.1708,0.0896,0.064,0.3993,0.0597,0.048,0.2438,0.1194,0.072,0.6584,0.0299,0.016,0.8657,0.0299,0.064,-0.5336,0.0995,0.136,-0.2684,0.0547,0.0,0.0,0.0199,0.056,-0.6446,0.0348,0.12,-0.7098,0.0945,0.08,0.1816,0.0746,0.04,0.8657,0.01,0.0,0.0,0.0199,0.016,0.2438
ALR82848.1 ___matrix protein,0.0647,0.08,-0.1915,0.01,0.0,0.0,0.0547,0.048,0.1401,0.0199,0.04,-0.5025,0.0398,0.016,1.4876,0.0547,0.08,-0.3159,0.0199,0.024,-0.1708,0.0896,0.064,0.3993,0.0597,0.048,0.2438,0.1194,0.072,0.6584,0.0299,0.016,0.8657,0.0299,0.064,-0.5336,0.0995,0.136,-0.2684,0.0547,0.0,0.0,0.0199,0.056,-0.6446,0.0348,0.12,-0.7098,0.0945,0.08,0.1816,0.0746,0.04,0.8657,0.01,0.0,0.0,0.0199,0.016,0.2438
ALR82857.1 ___matrix protein,0.0647,0.08,-0.1915,0.01,0.0,0.0,0.0547,0.048,0.1401,0.0199,0.04,-0.5025,0.0398,0.016,1.4876,0.0547,0.08,-0.3159,0.0199,0.024,-0.1708,0.0896,0.064,0.3993,0.0597,0.048,0.2438,0.1194,0.072,0.6584,0.0299,0.016,0.8657,0.0299,0.064,-0.5336,0.0995,0.136,-0.2684,0.0547,0.0,0.0,0.0199,0.056,-0.6446,0.0348,0.12,-0.7098,0.0945,0.08,0.1816,0.0746,0.04,0.8657,0.01,0.0,0.0,0.0199,0.016,0.2438
ALR82866.1 ___matrix protein,0.0647,0.08,-0.1915,0.01,0.0,0.0,0.0547,0.048,0.1401,0.0199,0.04,-0.5025,0.0398,0.016,1.4876,0.0547,0.08,-0.3159,0.0199,0.024,-0.1708,0.0896,0.064,0.3993,0.0597,0.048,0.2438,0.1194,0.072,0.6584,0.0299,0.016,0.8657,0.0299,0.064,-0.5336,0.0995,0.136,-0.2684,0.0547,0.0,0.0,0.0199,0.056,-0.6446,0.0348,0.12,-0.7098,0.0945,0.08,0.1816,0.0746,0.04,0.8657,0.01,0.0,0.0,0.0199,0.016,0.2438
ALR82875.1 ___matrix protein,0.0647,0.08,-0.1915,0.01,0.0,0.0,0.0547,0.048,0.1401,0.0199,0.04,-0.5025,0.0398,0.016,1.4876,0.0547,0.08,-0.3159,0.0199,0.024,-0.1708,0.0896,0.064,0.3993,0.0597,0.048,0.2438,0.1194,0.072,0.6584,0.0299,0.016,0.8657,0.0299,0.064,-0.5336,0.0995,0.136,-0.2684,0.0547,0.0,0.0,0.0199,0.056,-0.6446,0.0348,0.12,-0.7098,0.0945,0.08,0.1816,0.0746,0.04,0.8657,0.01,0.0,0.0,0.0199,0.016,0.2438
ALR82884.1 ___matrix protein,0.0647,0.08,-0.1915,0.01,0.0,0.0,0.0547,0.048,0.1401,0.0199,0.04,-0.5025,0.0398,0.016,1.4876,0.0547,0.08,-0.3159,0.0199,0.024,-0.1708,0.0896,0.064,0.3993,0.0597,0.048,0.2438,0.1194,0.072,0.6584,0.0299,0.016,0.8657,0.0299,0.064,-0.5336,0.0995,0.136,-0.2684,0.0547,0.0,0.0,0.0199,0.056,-0.6446,0.0348,0.12,-0.7098,0.0945,0.08,0.1816,0.0746,0.04,0.8657,0.01,0.0,0.0,0.0199,0.016,0.2438
ALR82893.1 ___matrix protein,0.0647,0.08,-0.1915,0.01,0.0,0.0,0.0547,0.048,0.1401,0.0199,0.04,-0.5025,0.0398,0.016,1.4876,0.0547,0.08,-0.3159,0.0199,0.024,-0.1708,0.0896,0.064,0.3993,0.0597,0.048,0.2438,0.1194,0.072,0.6584,0.0299,0.016,0.8657,0.0299,0.064,-0.5336,0.0995,0.136,-0.2684,0.0547,0.0,0.0,0.0199,0.056,-0.6446,0.0348,0.12,-0.7098,0.0945,0.08,0.1816,0.0746,0.04,0.8657,0.01,0.0,0.0,0.0199,0.016,0.2438
ALR82902.1 ___matrix protein,0.0647,0.08,-0.1915,0.01,0.0,0.0,0.0547,0.048,0.1401,0.0199,0.04,-0.5025,0.0398,0.016,1.4876,0.0547,0.08,-0.3159,0.0199,0.024,-0.1708,0.0896,0.064,0.3993,0.0597,0.048,0.2438,0.1194,0.072,0.6584,0.0299,0.016,0.8657,0.0299,0.064,-0.5336,0.0995,0.136,-0.2684,0.0547,0.0,0.0,0.0199,0.056,-0.6446,0.0348,0.12,-0.7098,0.0945,0.08,0.1816,0.0746,0.04,0.8657,0.01,0.0,0.0,0.0199,0.016,0.2438
ALR82911.1 ___matrix protein,0.0647,0.08,-0.1915,0.01,0.0,0.0,0.0547,0.048,0.1401,0.0199,0.04,-0.5025,0.0398,0.016,1.4876,0.0547,0.08,-0.3159,0.0199,0.024,-0.1708,0.0896,0.064,0.3993,0.0597,0.048,0.2438,0.1194,0.072,0.6584,0.0299,0.016,0.8657,0.0299,0.064,-0.5336,0.0995,0.136,-0.2684,0.0547,0.0,0.0,0.0199,0.056,-0.6446,0.0348,0.12,-0.7098,0.0945,0.08,0.1816,0.0746,0.04,0.8657,0.01,0.0,0.0,0.0199,0.016,0.2438
ALR82920.1 ___matrix protein,0.0647,0.08,-0.1915,0.01,0.0,0.0,0.0547,0.048,0.1401,0.0199,0.04,-0.5025,0.0398,0.016,1.4876,0.0547,0.08,-0.3159,0.0199,0.024,-0.1708,0.0896,0.064,0.3993,0.0597,0.048,0.2438,0.1194,0.072,0.6584,0.0299,0.016,0.8657,0.0299,0.064,-0.5336,0.0995,0.136,-0.2684,0.0547,0.0,0.0,0.0199,0.056,-0.6446,0.0348,0.12,-0.7098,0.0945,0.08,0.1816,0.0746,0.04,0.8657,0.01,0.0,0.0,0.0199,0.016,0.2438
ALR82929.1 ___matrix protein,0.0647,0.08,-0.1915,0.01,0.0,0.0,0.0547,0.048,0.1401,0.0199,0.04,-0.5025,0.0398,0.016,1.4876,0.0547,0.08,-0.3159,0.0199,0.024,-0.1708,0.0896,0.064,0.3993,0.0597,0.048,0.2438,0.1194,0.072,0.6584,0.0299,0.016,0.8657,0.0299,0.064,-0.5336,0.0995,0.136,-0.2684,0.0547,0.0,0.0,0.0199,0.056,-0.6446,0.0348,0.12,-0.7098,0.0945,0.08,0.1816,0.0746,0.04,0.8657,0.01,0.0,0.0,0.0199,0.016,0.2438
ALR82938.1 ___matrix protein,0.0647,0.08,-0.1915,0.01,0.0,0.0,0.0547,0.048,0.1401,0.0199,0.04,-0.5025,0.0398,0.016,1.4876,0.0547,0.08,-0.3159,0.0199,0.024,-0.1708,0.0896,0.064,0.3993,0.0597,0.048,0.2438,0.1194,0.072,0.6584,0.0299,0.016,0.8657,0.0299,0.064,-0.5336,0.0995,0.136,-0.2684,0.0547,0.0,0.0,0.0199,0.056,-0.6446,0.0348,0.12,-0.7098,0.0945,0.08,0.1816,0.0746,0.04,0.8657,0.01,0.0,0.0,0.0199,0.016,0.2438
ALR82947.1 ___matrix protein,0.0647,0.08,-0.1915,0.01,0.0,0.0,0.0547,0.048,0.1401,0.0199,0.04,-0.5025,0.0398,0.016,1.4876,0.0547,0.08,-0.3159,0.0199,0.024,-0.1708,0.0896,0.064,0.3993,0.0597,0.048,0.2438,0.1194,0.072,0.6584,0.0299,0.016,0.8657,0.0299,0.064,-0.5336,0.0995,0.136,-0.2684,0.0547,0.0,0.0,0.0199,0.056,-0.6446,0.0348,0.12,-0.7098,0.0945,0.08,0.1816,0.0746,0.04,0.8657,0.01,0.0,0.0,0.0199,0.016,0.2438
ALR82956.1 ___matrix protein,0.0647,0.08,-0.1915,0.01,0.0,0.0,0.0547,0.048,0.1401,0.0199,0.04,-0.5025,0.0398,0.016,1.4876,0.0547,0.08,-0.3159,0.0199,0.024,-0.1708,0.0896,0.064,0.3993,0.0597,0.048,0.2438,0.1194,0.072,0.6584,0.0299,0.016,0.8657,0.0299,0.064,-0.5336,0.0995,0.136,-0.2684,0.0547,0.0,0.0,0.0199,0.056,-0.6446,0.0348,0.12,-0.7098,0.0945,0.08,0.1816,0.0746,0.04,0.8657,0.01,0.0,0.0,0.0199,0.016,0.2438
ALR82965.1 ___matrix protein,0.0647,0.08,-0.1915,0.01,0.0,0.0,0.0547,0.048,0.1401,0.0199,0.04,-0.5025,0.0398,0.016,1.4876,0.0547,0.08,-0.3159,0.0199,0.024,-0.1708,0.0896,0.064,0.3993,0.0597,0.048,0.2438,0.1194,0.072,0.6584,0.0299,0.016,0.8657,0.0299,0.064,-0.5336,0.0995,0.136,-0.2684,0.0547,0.0,0.0,0.0199,0.056,-0.6446,0.0348,0.12,-0.7098,0.0945,0.08,0.1816,0.0746,0.04,0.8657,0.01,0.0,0.0,0.0199,0.016,0.2438
ALR82974.1 ___matrix protein,0.0647,0.08,-0.1915,0.01,0.0,0.0,0.0547,0.048,0.1401,0.0199,0.04,-0.5025,0.0398,0.016,1.4876,0.0547,0.08,-0.3159,0.0199,0.024,-0.1708,0.0896,0.064,0.3993,0.0597,0.048,0.2438,0.1194,0.072,0.6584,0.0299,0.016,0.8657,0.0299,0.064,-0.5336,0.0995,0.136,-0.2684,0.0547,0.0,0.0,0.0199,0.056,-0.6446,0.0348,0.12,-0.7098,0.0945,0.08,0.1816,0.0746,0.04,0.8657,0.01,0.0,0.0,0.0199,0.016,0.2438
ALR82983.1 ___matrix protein,0.0647,0.08,-0.1915,0.01,0.0,0.0,0.0547,0.048,0.1401,0.0199,0.04,-0.5025,0.0398,0.016,1.4876,0.0547,0.08,-0.3159,0.0199,0.024,-0.1708,0.0896,0.064,0.3993,0.0597,0.048,0.2438,0.1194,0.072,0.6584,0.0299,0.016,0.8657,0.0299,0.064,-0.5336,0.0995,0.136,-0.2684,0.0547,0.0,0.0,0.0199,0.056,-0.6446,0.0348,0.12,-0.7098,0.0945,0.08,0.1816,0.0746,0.04,0.8657,0.01,0.0,0.0,0.0199,0.016,0.2438
ALR82992.1 ___matrix protein,0.0647,0.08,-0.1915,0.01,0.0,0.0,0.0547,0.048,0.1401,0.0199,0.04,-0.5025,0.0398,0.016,1.4876,0.0547,0.08,-0.3159,0.0199,0.024,-0.1708,0.0896,0.064,0.3993,0.0597,0.048,0.2438,0.1194,0.072,0.6584,0.0299,0.016,0.8657,0.0299,0.064,-0.5336,0.0995,0.136,-0.2684,0.0547,0.0,0.0,0.0199,0.056,-0.6446,0.0348,0.12,-0.7098,0.0945,0.08,0.1816,0.0746,0.04,0.8657,0.01,0.0,0.0,0.0199,0.016,0.2438
ALR83001.1 ___matrix protein,0.0647,0.08,-0.1915,0.01,0.0,0.0,0.0547,0.048,0.1401,0.0199,0.04,-0.5025,0.0398,0.016,1.4876,0.0547,0.08,-0.3159,0.0199,0.024,-0.1708,0.0896,0.064,0.3993,0.0597,0.048,0.2438,0.1194,0.072,0.6584,0.0299,0.016,0.8657,0.0299,0.064,-0.5336,0.0995,0.136,-0.2684,0.0547,0.0,0.0,0.0199,0.056,-0.6446,0.0348,0.12,-0.7098,0.0945,0.08,0.1816,0.0746,0.04,0.8657,0.01,0.0,0.0,0.0199,0.016,0.2438
ALR83010.1 ___matrix protein,0.0647,0.08,-0.1915,0.01,0.0,0.0,0.0547,0.048,0.1401,0.0199,0.04,-0.5025,0.0398,0.016,1.4876,0.0547,0.072,-0.2399,0.0199,0.024,-0.1708,0.0896,0.064,0.3993,0.0597,0.048,0.2438,0.1194,0.072,0.6584,0.0299,0.016,0.8657,0.0299,0.064,-0.5336,0.0995,0.136,-0.2684,0.0547,0.0,0.0,0.0199,0.056,-0.6446,0.0348,0.128,-0.7279,0.0945,0.08,0.1816,0.0746,0.04,0.8657,0.01,0.0,0.0,0.0199,0.016,0.2438
ALR83019.1 ___matrix protein,0.0647,0.08,-0.1915,0.01,0.0,0.0,0.0547,0.048,0.1401,0.0199,0.04,-0.5025,0.0398,0.016,1.4876,0.0547,0.08,-0.3159,0.0199,0.024,-0.1708,0.0896,0.064,0.3993,0.0597,0.048,0.2438,0.1194,0.072,0.6584,0.0299,0.016,0.8657,0.0299,0.064,-0.5336,0.0995,0.136,-0.2684,0.0547,0.0,0.0,0.0199,0.056,-0.6446,0.0348,0.12,-0.7098,0.0945,0.08,0.1816,0.0746,0.04,0.8657,0.01,0.0,0.0,0.0199,0.016,0.2438
